episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
86,1,-2.6043,-5.6743,0.785,180,458,15,0,0.844,60,0.00,1569,189.07,0,0,66.048(82.560%)(4.934m),87.000(87.000%)(7.179m),33.229(33.229%)(1.417m),17.201(17.201%)(0.000m),10.499(13.124%)(0.000m),40.000(100.000%)(3.214m),10.499(26.248%)(0.053m),3695.307,7466.870
87,1,-5.5245,-5.6929,0.824,323,797,57,0,0.842,75,0.00,1602,321.46,0,0,51.000(63.750%)(3.321m),64.000(64.000%)(4.714m),73.000(73.000%)(5.679m),27.782(27.782%)(0.834m),13.010(16.262%)(0.000m),40.000(100.000%)(3.214m),9.765(24.413%)(0.000m),4176.742,13920.016
88,1,-6.2871,-5.6907,0.891,154,374,14,0,0.840,55,0.00,1618,162.58,0,0,77.998(97.497%)(6.214m),100.000(100.000%)(8.571m),43.108(43.108%)(2.476m),19.742(19.742%)(0.000m),11.374(14.217%)(0.000m),40.000(100.000%)(3.214m),10.569(26.422%)(0.061m),6157.008,12104.604
89,1,-4.6056,-5.6896,0.913,149,362,16,0,0.838,55,0.00,1633,161.15,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),51.722(51.722%)(3.399m),21.252(21.252%)(0.134m),11.724(14.656%)(0.000m),40.000(100.000%)(3.214m),10.371(25.927%)(0.040m),7491.164,12735.819
90,1,-6.5225,-5.6816,0.807,135,326,22,0,0.837,50,0.00,1647,151.74,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),39.259(39.259%)(2.063m),18.402(18.402%)(0.000m),10.710(13.388%)(0.000m),40.000(100.000%)(3.214m),10.075(25.187%)(0.008m),8281.402,18147.106
91,1,-5.4454,-5.6803,0.778,68,171,19,0,0.835,35,0.00,1654,66.82,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),25.782(25.782%)(0.619m),15.373(15.373%)(0.000m),10.182(12.727%)(0.000m),40.000(100.000%)(3.214m),11.511(28.777%)(0.162m),5411.842,11857.129
92,1,-4.2547,-5.7034,0.758,109,275,21,0,0.833,45,0.00,1665,112.14,0,0,66.078(82.597%)(4.937m),100.000(100.000%)(8.571m),47.156(47.156%)(2.910m),19.961(19.961%)(0.000m),11.137(13.921%)(0.000m),40.000(100.000%)(3.214m),9.974(24.934%)(0.000m),5251.417,9714.671
93,1,-7.3224,-5.7264,0.835,226,546,15,0,0.832,65,0.00,1688,238.42,0,0,56.221(70.276%)(3.881m),89.000(89.000%)(7.393m),50.992(50.992%)(3.321m),20.952(20.952%)(0.102m),11.559(14.449%)(0.000m),40.000(100.000%)(3.214m),10.225(25.561%)(0.024m),5721.559,11256.166
94,1,-5.8417,-5.7435,0.751,297,739,25,0,0.830,70,0.00,1718,312.64,0,0,37.095(46.369%)(1.832m),55.000(55.000%)(3.750m),26.082(26.082%)(0.652m),14.994(14.994%)(0.000m),9.706(12.133%)(0.000m),26.760(66.900%)(1.796m),10.575(26.437%)(0.062m),2938.608,9972.392
95,1,-7.1572,-5.7649,0.776,93,223,16,0,0.828,40,0.00,1728,100.02,0,0,78.639(98.299%)(6.283m),99.946(99.946%)(8.566m),25.469(25.469%)(0.586m),15.187(15.187%)(0.000m),10.058(12.573%)(0.000m),40.000(100.000%)(3.214m),11.371(28.428%)(0.147m),11380.952,17363.082
96,1,-4.9695,-5.7008,0.794,245,602,18,0,0.827,65,0.00,1753,258.69,0,0,67.861(84.826%)(5.128m),46.790(46.790%)(2.870m),19.225(19.225%)(0.000m),12.640(12.640%)(0.000m),8.965(11.206%)(0.000m),40.000(100.000%)(3.214m),11.490(28.726%)(0.160m),2606.371,8937.409
97,1,-6.1403,-5.6882,0.692,100,242,21,0,0.825,45,0.00,1763,97.13,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),50.553(50.553%)(3.274m),20.772(20.772%)(0.083m),11.460(14.324%)(0.000m),40.000(100.000%)(3.214m),10.137(25.341%)(0.015m),6611.848,18869.371
98,1,-5.6417,-5.6844,0.722,77,188,17,0,0.823,40,0.00,1771,74.41,0,0,78.639(98.299%)(6.283m),34.438(34.438%)(1.547m),16.849(16.849%)(0.000m),11.679(11.679%)(0.000m),8.641(10.801%)(0.000m),40.000(100.000%)(3.214m),12.133(30.332%)(0.229m),8260.719,13603.424
99,1,-4.3221,-5.6319,0.808,182,441,20,0,0.822,60,0.00,1790,180.92,0,0,66.052(82.566%)(4.934m),97.000(97.000%)(8.250m),36.121(36.121%)(1.727m),18.024(18.024%)(0.000m),10.801(13.502%)(0.000m),40.000(100.000%)(3.214m),10.540(26.351%)(0.058m),5817.946,11686.403
100,1,-4.4233,-5.6297,0.765,107,280,17,0,0.820,50,0.00,1801,111.33,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),26.178(26.178%)(0.662m),15.050(15.050%)(0.000m),9.742(12.178%)(0.000m),40.000(100.000%)(3.214m),10.614(26.534%)(0.066m),2958.871,8106.316
101,1,-5.7908,-5.6435,0.750,115,281,18,0,0.819,45,0.00,1813,126.95,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),62.469(62.469%)(4.550m),23.204(23.204%)(0.343m),12.044(15.055%)(0.000m),40.000(100.000%)(3.214m),10.011(25.028%)(0.001m),8281.402,16460.299
102,1,-5.9041,-5.6441,0.732,89,214,19,0,0.817,40,0.00,1822,111.29,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),33.619(33.619%)(1.459m),17.702(17.702%)(0.000m),10.901(13.627%)(0.000m),40.000(100.000%)(3.214m),11.036(27.589%)(0.111m),8343.465,15812.822
103,1,-5.2275,-5.6352,0.715,260,632,16,0,0.815,65,0.00,1848,289.74,0,0,56.970(71.212%)(3.961m),74.000(74.000%)(5.786m),26.104(26.104%)(0.654m),15.566(15.566%)(0.000m),10.309(12.887%)(0.000m),40.000(100.000%)(3.214m),11.655(29.137%)(0.177m),3463.569,9394.022
104,1,-4.6771,-5.5919,0.809,89,223,21,0,0.814,40,0.00,1857,96.20,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),32.179(32.179%)(1.305m),16.944(16.944%)(0.000m),10.435(13.043%)(0.000m),40.000(100.000%)(3.214m),10.563(26.408%)(0.060m),5372.451,10514.414
105,1,-3.8371,-5.5333,0.741,179,439,26,0,0.812,60,0.00,1875,178.71,0,0,68.998(86.247%)(5.250m),100.000(100.000%)(8.571m),53.565(53.565%)(3.596m),21.319(21.319%)(0.141m),11.626(14.533%)(0.000m),40.000(100.000%)(3.214m),10.158(25.394%)(0.017m),5305.817,12636.369
106,1,-6.2667,-5.5453,0.684,73,177,17,0,0.810,35,0.00,1883,82.29,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),26.152(26.152%)(0.659m),15.035(15.035%)(0.000m),9.732(12.165%)(0.000m),40.000(100.000%)(3.214m),10.603(26.508%)(0.065m),8475.780,15357.658
107,1,-5.4581,-5.5599,0.762,110,272,14,0,0.809,45,0.00,1894,127.86,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),68.484(68.484%)(5.195m),26.207(26.207%)(0.665m),12.676(15.845%)(0.000m),40.000(100.000%)(3.214m),9.890(24.725%)(0.000m),6261.980,14015.477
108,1,-6.0555,-5.5914,0.809,130,317,19,0,0.807,50,0.00,1907,133.03,0,0,56.276(70.346%)(3.887m),47.695(47.695%)(2.967m),19.597(19.597%)(0.000m),12.885(12.885%)(0.000m),9.138(11.423%)(0.000m),40.000(100.000%)(3.214m),11.713(29.282%)(0.183m),6627.829,11130.559
109,1,-4.4048,-5.5405,0.758,167,404,22,0,0.806,55,0.00,1924,184.26,0,0,66.052(82.566%)(4.934m),100.000(100.000%)(8.571m),43.523(43.523%)(2.520m),19.447(19.447%)(0.000m),11.087(13.859%)(0.000m),40.000(100.000%)(3.214m),10.177(25.442%)(0.019m),5628.682,12817.518
110,1,-5.3859,-5.4993,0.772,84,216,20,0,0.804,40,0.00,1933,92.86,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),42.476(42.476%)(2.408m),19.453(19.453%)(0.000m),11.207(14.009%)(0.000m),40.000(100.000%)(3.214m),10.414(26.034%)(0.044m),5247.966,10942.935
111,1,-5.6258,-5.5003,0.852,132,318,22,0,0.802,50,0.00,1947,141.19,0,0,66.167(82.709%)(4.946m),100.000(100.000%)(8.571m),31.337(31.337%)(1.215m),16.771(16.771%)(0.000m),10.419(13.023%)(0.000m),40.000(100.000%)(3.214m),10.677(26.692%)(0.072m),7340.552,13883.804
112,1,-6.2687,-5.4877,0.799,75,183,19,0,0.801,35,0.00,1955,80.96,0,0,78.639(98.299%)(6.283m),62.832(62.832%)(4.589m),21.431(21.431%)(0.153m),13.472(13.472%)(0.000m),9.246(11.557%)(0.000m),40.000(100.000%)(3.214m),11.124(27.809%)(0.120m),8271.006,15106.823
113,1,-4.9750,-5.4603,0.778,115,296,16,0,0.799,50,0.00,1967,126.55,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),41.319(41.319%)(2.284m),19.368(19.368%)(0.000m),11.272(14.091%)(0.000m),40.000(100.000%)(3.214m),10.604(26.509%)(0.065m),4070.249,9084.743
114,1,-6.2707,-5.5195,0.779,101,244,23,0,0.798,45,0.00,1978,117.91,0,0,69.057(86.321%)(5.256m),100.000(100.000%)(8.571m),48.311(48.311%)(3.033m),20.450(20.450%)(0.048m),11.410(14.262%)(0.000m),40.000(100.000%)(3.214m),10.218(25.545%)(0.023m),8050.966,15300.724
115,1,-6.6431,-5.5245,0.788,365,904,118,41,0.796,75,0.00,2015,414.26,0,0,30.000(37.500%)(1.071m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),37.531(37.531%)(1.878m),18.075(22.594%)(0.000m),40.000(100.000%)(3.214m),12.733(31.833%)(0.293m),0.000,9986.613
116,1,-4.8720,-5.5080,0.935,89,218,18,0,0.794,40,0.00,2024,94.27,0,0,77.786(97.233%)(6.191m),93.697(93.697%)(7.896m),25.643(25.643%)(0.605m),15.465(15.465%)(0.000m),10.318(12.898%)(0.000m),40.000(100.000%)(3.214m),11.810(29.525%)(0.194m),7942.030,11976.590
117,1,-6.1679,-5.5287,0.768,125,311,19,0,0.793,50,0.00,2037,134.48,0,0,78.639(98.299%)(6.283m),67.385(67.385%)(5.077m),22.984(22.984%)(0.320m),14.448(14.448%)(0.000m),9.916(12.395%)(0.000m),40.000(100.000%)(3.214m),11.930(29.824%)(0.207m),3974.497,10186.898
118,1,-5.6359,-5.5085,0.788,121,296,16,0,0.791,50,0.00,2050,140.68,0,0,9.976(12.470%)(0.000m),14.952(14.952%)(0.000m),24.792(24.792%)(0.513m),90.588(90.588%)(7.563m),77.067(96.334%)(6.114m),11.418(28.545%)(0.152m),40.000(100.000%)(3.214m),5899.865,13362.793
119,1,-5.8428,-5.5115,0.834,375,917,115,0,0.790,75,0.00,2088,419.32,0,0,42.000(52.500%)(2.357m),65.000(65.000%)(4.821m),100.000(100.000%)(8.571m),28.444(28.444%)(0.905m),13.315(16.643%)(0.000m),40.000(100.000%)(3.214m),9.736(24.341%)(0.000m),7512.111,15746.695
120,1,-10.9379,-5.6241,0.807,386,946,52,0,0.788,75,0.00,2127,412.41,0,0,11.110(13.888%)(0.000m),18.900(18.900%)(0.000m),39.444(39.444%)(2.083m),40.000(40.000%)(2.143m),26.748(33.434%)(0.723m),10.580(26.449%)(0.062m),19.094(47.734%)(0.974m),1949.328,13500.946
121,1,-6.0871,-5.6487,0.789,73,176,16,0,0.786,35,0.00,2135,93.00,0,0,78.639(98.299%)(6.283m),99.753(99.753%)(8.545m),25.420(25.420%)(0.581m),15.158(15.158%)(0.000m),10.039(12.549%)(0.000m),40.000(100.000%)(3.214m),11.349(28.373%)(0.145m),8291.905,16640.903
122,1,-4.7821,-5.6379,0.768,147,364,18,0,0.785,55,0.00,2150,170.02,0,0,66.167(82.709%)(4.946m),100.000(100.000%)(8.571m),49.510(49.510%)(3.162m),20.343(20.343%)(0.037m),11.223(14.029%)(0.000m),40.000(100.000%)(3.214m),9.927(24.818%)(0.000m),5893.304,11473.051
123,1,-6.7354,-5.5961,0.747,325,789,61,0,0.783,75,0.00,2183,352.89,0,0,56.000(70.000%)(3.857m),79.000(79.000%)(6.321m),100.000(100.000%)(8.571m),28.280(28.280%)(0.887m),13.173(16.467%)(0.000m),40.000(100.000%)(3.214m),9.633(24.083%)(0.000m),6328.221,18185.629
124,1,-6.8075,-5.6401,0.621,278,680,19,0,0.782,70,0.00,2211,305.30,0,0,63.000(78.750%)(4.607m),64.000(64.000%)(4.714m),33.968(33.968%)(1.497m),17.583(17.583%)(0.000m),10.733(13.416%)(0.000m),40.000(100.000%)(3.214m),10.733(26.831%)(0.078m),4212.413,12949.418
125,1,-6.7381,-5.6508,0.514,234,585,16,0,0.780,65,0.00,2235,243.84,0,0,10.721(13.401%)(0.000m),17.564(17.564%)(0.000m),33.932(33.932%)(1.493m),75.000(75.000%)(5.893m),57.958(72.448%)(4.067m),10.721(26.803%)(0.077m),40.000(100.000%)(3.214m),3993.896,9099.527
126,1,-4.9512,-5.6296,0.499,115,305,14,0,0.779,50,0.00,2247,135.32,0,0,78.639(98.299%)(6.283m),65.992(65.992%)(4.928m),22.509(22.509%)(0.269m),14.150(14.150%)(0.000m),9.711(12.139%)(0.000m),40.000(100.000%)(3.214m),11.683(29.208%)(0.180m),2834.677,7423.120
127,1,-4.8969,-5.6219,0.517,133,336,16,0,0.777,50,0.00,2261,137.71,0,0,11.355(14.193%)(0.000m),19.915(19.915%)(0.000m),44.572(44.572%)(2.633m),100.000(100.000%)(8.571m),70.534(88.167%)(5.414m),10.422(26.055%)(0.045m),40.000(100.000%)(3.214m),5091.381,10160.731
128,1,-9.1015,-5.7291,0.441,476,1295,116,90,0.775,90,0.00,2309,487.17,0,0,10.517(13.146%)(0.000m),16.645(16.645%)(0.000m),30.168(30.168%)(1.089m),28.000(28.000%)(0.857m),19.063(23.828%)(0.000m),11.044(27.611%)(0.112m),13.416(33.540%)(0.366m),411.849,7242.684
129,1,-6.2363,-5.8062,0.397,173,421,16,0,0.774,55,0.00,2327,190.30,0,0,62.632(78.290%)(4.568m),77.959(77.959%)(6.210m),24.080(24.080%)(0.437m),14.837(14.837%)(0.000m),10.042(12.553%)(0.000m),40.000(100.000%)(3.214m),11.783(29.458%)(0.191m),5091.901,11713.239
130,1,-5.0209,-5.7546,0.391,107,264,18,0,0.772,45,0.00,2338,105.18,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),36.701(36.701%)(1.789m),17.956(17.956%)(0.000m),10.658(13.323%)(0.000m),40.000(100.000%)(3.214m),10.274(25.686%)(0.029m),5476.858,13345.633
131,1,-6.5955,-5.7841,0.422,91,223,17,0,0.771,40,0.00,2348,110.55,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),32.383(32.383%)(1.327m),17.051(17.051%)(0.000m),10.501(13.126%)(0.000m),40.000(100.000%)(3.214m),10.630(26.574%)(0.067m),6636.837,15337.745
132,1,-6.3903,-5.7597,0.359,200,496,17,0,0.769,60,0.00,2368,210.59,0,0,76.000(95.000%)(6.000m),81.000(81.000%)(6.536m),33.768(33.768%)(1.475m),17.480(17.480%)(0.000m),10.669(13.337%)(0.000m),40.000(100.000%)(3.214m),10.669(26.673%)(0.072m),3321.605,9113.261
133,1,-5.8543,-5.7602,0.336,127,309,19,0,0.768,50,0.00,2381,128.87,0,0,11.177(13.972%)(0.000m),19.605(19.605%)(0.000m),43.877(43.877%)(2.558m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.259(25.648%)(0.028m),40.000(100.000%)(3.214m),6355.938,15091.593
134,1,-4.8151,-5.7590,0.350,123,305,19,0,0.766,50,0.00,2394,128.63,0,0,72.102(90.128%)(5.582m),100.000(100.000%)(8.571m),26.230(26.230%)(0.668m),15.080(15.080%)(0.000m),9.761(12.202%)(0.000m),40.000(100.000%)(3.214m),10.635(26.587%)(0.068m),4492.571,10176.630
135,1,-7.8113,-5.8027,0.318,354,925,56,24,0.765,80,0.00,2430,367.48,0,0,12.000(15.000%)(0.000m),49.000(49.000%)(3.107m),59.000(59.000%)(4.179m),33.904(33.904%)(1.490m),15.912(19.890%)(0.000m),10.000(25.000%)(0.000m),11.162(27.904%)(0.124m),1285.169,8798.884
136,1,-6.6862,-5.8843,0.318,493,1226,149,0,0.763,85,0.00,2480,546.02,0,0,38.000(47.500%)(1.929m),42.000(42.000%)(2.357m),44.599(44.599%)(2.636m),19.928(19.928%)(0.000m),11.362(14.202%)(0.000m),28.000(70.000%)(1.929m),10.428(26.071%)(0.046m),1606.037,12718.870
137,1,-7.0873,-5.9156,0.296,175,424,17,0,0.762,55,0.00,2498,207.16,0,0,59.366(74.208%)(4.218m),100.000(100.000%)(8.571m),33.906(33.906%)(1.490m),17.551(17.551%)(0.000m),10.713(13.391%)(0.000m),40.000(100.000%)(3.214m),10.713(26.782%)(0.076m),7684.232,14679.421
138,1,-3.4646,-5.8591,0.324,182,450,19,0,0.760,60,0.00,2517,229.06,0,0,65.960(82.450%)(4.924m),99.000(99.000%)(8.464m),45.913(45.913%)(2.776m),19.984(19.984%)(0.000m),11.273(14.091%)(0.000m),40.000(100.000%)(3.214m),10.220(25.551%)(0.024m),6506.711,10430.543
139,1,-2.6733,-5.8205,0.289,174,430,16,0,0.759,55,0.00,2535,206.37,0,0,72.048(90.060%)(5.577m),50.055(50.055%)(3.220m),20.567(20.567%)(0.061m),13.522(13.522%)(0.000m),9.590(11.988%)(0.000m),40.000(100.000%)(3.214m),12.292(30.731%)(0.246m),3324.662,9386.411
140,1,-6.5935,-5.8219,0.340,104,256,24,0,0.757,45,0.00,2546,114.35,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),50.380(50.380%)(3.255m),20.700(20.700%)(0.075m),11.420(14.275%)(0.000m),40.000(100.000%)(3.214m),10.102(25.254%)(0.011m),6739.790,15224.899
141,1,-4.3497,-5.8000,0.333,99,256,19,0,0.756,45,0.00,2556,104.39,0,0,11.404(14.255%)(0.000m),20.440(20.440%)(0.047m),48.287(48.287%)(3.031m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.213(25.532%)(0.023m),40.000(100.000%)(3.214m),4939.703,8822.421
142,1,-3.2817,-5.7805,0.301,177,434,15,0,0.754,60,0.00,2574,188.40,0,0,66.108(82.635%)(4.940m),95.000(95.000%)(8.036m),37.476(37.476%)(1.872m),18.335(18.335%)(0.000m),10.883(13.604%)(0.000m),40.000(100.000%)(3.214m),10.491(26.228%)(0.053m),5278.951,10174.764
143,1,-4.6058,-5.7262,0.261,200,567,39,38,0.753,70,0.00,2594,208.87,0,0,22.000(27.500%)(0.214m),30.000(30.000%)(1.071m),25.214(25.214%)(0.559m),15.035(15.035%)(0.000m),9.958(12.447%)(0.000m),40.000(100.000%)(3.214m),11.257(28.143%)(0.135m),101.559,4114.761
144,1,-4.8706,-5.7068,0.283,187,452,30,0,0.751,60,0.00,2613,194.38,0,0,78.639(98.299%)(6.283m),99.000(99.000%)(8.464m),98.259(98.259%)(8.385m),28.777(28.777%)(0.940m),13.484(16.855%)(0.000m),40.000(100.000%)(3.214m),9.631(24.078%)(0.000m),7415.769,15649.333
145,1,-6.0902,-5.6854,0.291,233,621,89,47,0.750,70,0.00,2637,247.14,0,0,21.101(26.377%)(0.118m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),33.000(33.000%)(1.393m),61.418(76.772%)(4.438m),14.902(37.254%)(0.525m),40.000(100.000%)(3.214m),0.000,5130.785
146,1,-3.3067,-5.6522,0.277,194,507,21,0,0.748,65,0.00,2657,213.13,0,0,12.524(15.655%)(0.000m),25.893(25.893%)(0.631m),90.900(90.900%)(7.596m),79.000(79.000%)(6.321m),56.000(70.000%)(3.857m),9.771(24.429%)(0.000m),40.000(100.000%)(3.214m),4307.721,10146.766
147,1,-4.4267,-5.6179,0.324,145,361,15,0,0.747,55,0.00,2672,159.92,0,0,11.643(14.554%)(0.000m),21.104(21.104%)(0.118m),51.362(51.362%)(3.360m),98.000(98.000%)(8.357m),76.230(95.288%)(6.025m),10.299(25.747%)(0.032m),40.000(100.000%)(3.214m),4262.218,10761.660
148,1,-3.9629,-5.5843,0.306,157,424,15,0,0.745,60,0.00,2688,182.56,0,0,11.157(13.946%)(0.000m),18.796(18.796%)(0.000m),38.418(38.418%)(1.973m),85.000(85.000%)(6.964m),60.000(75.000%)(4.286m),10.755(26.888%)(0.081m),40.000(100.000%)(3.214m),5205.290,8128.105
149,1,-5.0002,-5.5979,0.265,117,288,17,0,0.744,50,0.00,2700,127.45,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),37.933(37.933%)(1.921m),18.558(18.558%)(0.000m),11.016(13.770%)(0.000m),40.000(100.000%)(3.214m),10.619(26.548%)(0.066m),6481.419,14472.280
150,1,-3.8800,-5.5870,0.297,149,372,14,0,0.742,55,0.00,2715,163.98,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),69.495(69.495%)(5.303m),25.480(25.480%)(0.587m),12.511(15.638%)(0.000m),40.000(100.000%)(3.214m),9.886(24.716%)(0.000m),5202.047,11965.454
151,1,-4.0557,-5.5523,0.271,84,229,14,0,0.741,45,0.00,2724,95.58,0,0,9.645(12.056%)(0.000m),14.150(14.150%)(0.000m),22.733(22.733%)(0.293m),69.876(69.876%)(5.344m),76.230(95.288%)(6.025m),11.459(28.648%)(0.156m),40.000(100.000%)(3.214m),2997.239,6466.008
152,1,-3.5502,-5.5052,0.293,119,311,15,0,0.739,50,0.00,2736,124.65,0,0,9.289(11.611%)(0.000m),14.131(14.131%)(0.000m),23.977(23.977%)(0.426m),100.000(100.000%)(8.571m),67.642(84.553%)(5.105m),10.373(25.932%)(0.040m),40.000(100.000%)(3.214m),4266.820,8109.758
153,1,-3.4859,-5.4704,0.277,150,389,15,0,0.738,55,0.00,2751,159.63,0,0,10.439(13.049%)(0.000m),17.103(17.103%)(0.000m),33.040(33.040%)(1.397m),97.000(97.000%)(8.250m),64.527(80.659%)(4.771m),10.439(26.098%)(0.047m),40.000(100.000%)(3.214m),2864.871,7704.456
154,1,-5.3314,-5.4835,0.279,103,253,17,0,0.736,45,0.00,2762,109.55,0,0,77.786(97.233%)(6.191m),93.537(93.537%)(7.879m),23.836(23.836%)(0.411m),14.213(14.213%)(0.000m),9.413(11.767%)(0.000m),40.000(100.000%)(3.214m),10.642(26.605%)(0.069m),5396.351,13979.260
155,1,-5.9275,-5.5253,0.240,316,794,63,0,0.735,75,0.00,2794,323.96,0,0,43.000(53.750%)(2.464m),74.000(74.000%)(5.786m),91.576(91.576%)(7.669m),26.015(26.015%)(0.644m),12.583(15.729%)(0.000m),40.000(100.000%)(3.214m),9.817(24.544%)(0.000m),4865.618,14554.893
156,1,-8.4427,-5.5688,0.247,329,826,99,7,0.733,75,0.00,2827,348.93,0,0,10.674(13.343%)(0.000m),17.648(17.648%)(0.000m),34.708(34.708%)(1.576m),36.000(36.000%)(1.714m),19.287(24.109%)(0.000m),10.545(26.362%)(0.058m),13.605(34.013%)(0.386m),913.222,9338.622
157,1,-5.4571,-5.5688,0.222,331,812,44,0,0.732,75,0.00,2861,364.33,0,0,20.349(25.436%)(0.037m),41.430(41.430%)(2.296m),21.095(21.095%)(0.117m),13.869(13.869%)(0.000m),9.837(12.296%)(0.000m),14.402(36.005%)(0.472m),12.608(31.519%)(0.279m),1646.162,11166.728
158,1,-3.2133,-5.5119,0.216,328,836,115,0,0.730,75,0.00,2894,337.23,0,0,34.000(42.500%)(1.500m),64.000(64.000%)(4.714m),50.352(50.352%)(3.252m),20.689(20.689%)(0.074m),11.414(14.267%)(0.000m),40.000(100.000%)(3.214m),10.096(25.240%)(0.010m),4839.591,10808.046
159,1,-4.5556,-5.5150,0.207,127,313,19,0,0.729,50,0.00,2907,134.47,0,0,12.588(15.734%)(0.000m),26.024(26.024%)(0.645m),72.560(72.560%)(5.631m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.821(24.552%)(0.000m),40.000(100.000%)(3.214m),5101.524,13411.418
160,1,-6.1965,-5.5312,0.223,156,379,17,0,0.727,55,0.00,2923,168.36,0,0,9.843(12.304%)(0.000m),14.861(14.861%)(0.000m),24.923(24.923%)(0.527m),97.804(97.804%)(8.336m),77.067(96.334%)(6.114m),11.128(27.819%)(0.121m),40.000(100.000%)(3.214m),6045.383,12930.977
161,1,-6.7704,-5.5541,0.227,301,778,57,24,0.726,75,0.00,2954,318.06,0,0,10.778(13.473%)(0.000m),17.658(17.658%)(0.000m),34.113(34.113%)(1.512m),36.000(36.000%)(1.714m),30.000(37.500%)(1.071m),10.778(26.946%)(0.083m),40.000(100.000%)(3.214m),1080.619,6231.007
162,1,-5.2107,-5.5329,0.211,305,784,69,45,0.724,75,0.00,2985,328.22,0,0,13.880(17.350%)(0.000m),29.890(29.890%)(1.060m),84.910(84.910%)(6.955m),23.000(23.000%)(0.321m),13.000(16.250%)(0.000m),9.723(24.309%)(0.000m),40.000(100.000%)(3.214m),4426.948,9833.302
163,1,-5.6080,-5.5456,0.213,285,710,18,0,0.723,70,0.00,3014,299.66,0,0,51.000(63.750%)(3.321m),67.000(67.000%)(5.036m),39.260(39.260%)(2.064m),18.402(18.402%)(0.000m),10.711(13.388%)(0.000m),40.000(100.000%)(3.214m),10.075(25.188%)(0.008m),2762.460,10406.324
164,1,-5.2610,-5.5254,0.227,134,350,18,0,0.722,55,0.00,3028,157.52,0,0,12.052(15.065%)(0.000m),22.922(22.922%)(0.313m),60.287(60.287%)(4.316m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.144(25.359%)(0.015m),40.000(100.000%)(3.214m),3254.991,9077.626
165,1,-8.4953,-5.5624,0.204,251,618,26,0,0.720,65,0.00,3054,271.59,0,0,38.513(48.141%)(1.984m),73.000(73.000%)(5.679m),53.294(53.294%)(3.567m),21.471(21.471%)(0.158m),11.709(14.637%)(0.000m),27.823(69.557%)(1.910m),10.230(25.576%)(0.025m),3546.403,12067.960
166,1,-6.3991,-5.5930,0.218,315,796,59,0,0.719,75,0.00,3086,329.92,0,0,46.000(57.500%)(2.786m),58.000(58.000%)(4.071m),89.000(89.000%)(7.393m),28.228(28.228%)(0.882m),13.206(16.507%)(0.000m),40.000(100.000%)(3.214m),9.657(24.142%)(0.000m),2072.623,10001.442
167,1,-4.9091,-5.5678,0.210,142,358,24,0,0.717,55,0.00,3101,153.14,0,0,77.786(97.233%)(6.191m),95.000(95.000%)(8.036m),51.098(51.098%)(3.332m),20.996(20.996%)(0.107m),11.583(14.479%)(0.000m),40.000(100.000%)(3.214m),10.246(25.615%)(0.026m),4092.482,11050.016
168,1,-7.3237,-5.6015,0.193,244,642,44,1,0.716,70,0.00,3126,262.02,0,0,9.057(11.321%)(0.000m),12.459(12.459%)(0.000m),18.364(18.364%)(0.000m),39.000(39.000%)(2.036m),30.927(38.659%)(1.171m),12.224(30.561%)(0.238m),22.076(55.190%)(1.294m),769.508,7422.980
169,1,-5.3253,-5.5912,0.192,106,269,15,0,0.714,45,0.00,3137,113.02,0,0,11.005(13.756%)(0.000m),18.721(18.721%)(0.000m),39.071(39.071%)(2.043m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.480(26.199%)(0.051m),40.000(100.000%)(3.214m),6094.519,10248.361
