episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
86,1,-7.6464,-5.4551,0.191,467,1153,28,53,0.844,80,0.00,1466,584.19,0,0,26.512(33.140%)(0.698m),54.883(54.883%)(3.737m),51.000(51.000%)(3.321m),20.000(20.000%)(0.000m),11.000(13.750%)(0.000m),18.925(47.312%)(0.956m),10.000(25.000%)(0.000m),1134.757,8261.468
87,1,-3.0894,-5.4275,0.206,211,541,21,0,0.842,65,0.00,1488,249.03,0,0,61.000(76.250%)(4.393m),72.000(72.000%)(5.571m),50.332(50.332%)(3.250m),20.681(20.681%)(0.073m),11.409(14.262%)(0.000m),40.000(100.000%)(3.214m),10.092(25.230%)(0.010m),2427.841,6549.771
88,1,-5.1804,-5.4491,0.196,88,229,18,0,0.840,45,0.00,1497,134.44,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),45.413(45.413%)(2.723m),19.767(19.767%)(0.000m),11.150(13.938%)(0.000m),40.000(100.000%)(3.214m),10.109(25.273%)(0.012m),6027.393,9379.219
89,1,-5.7950,-5.4419,0.210,286,799,18,36,0.838,80,0.00,1526,338.87,0,0,25.901(32.377%)(0.632m),52.190(52.190%)(3.449m),73.000(73.000%)(5.679m),46.000(46.000%)(2.786m),21.000(26.250%)(0.107m),18.362(45.905%)(0.896m),11.000(27.500%)(0.107m),478.418,5767.161
90,1,-4.4686,-5.4348,0.229,137,359,19,0,0.837,55,0.00,1540,163.63,0,0,11.457(14.322%)(0.000m),20.096(20.096%)(0.010m),44.975(44.975%)(2.676m),94.000(94.000%)(7.929m),67.642(84.553%)(5.105m),10.516(26.291%)(0.055m),40.000(100.000%)(3.214m),2751.135,6805.867
91,1,-6.4460,-5.4354,0.202,101,247,23,0,0.835,45,0.00,1551,125.42,0,0,11.390(14.238%)(0.000m),20.646(20.646%)(0.069m),50.247(50.247%)(3.241m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.075(25.188%)(0.008m),40.000(100.000%)(3.214m),8427.095,14410.072
92,1,-3.1808,-5.4128,0.239,139,378,15,0,0.833,55,0.00,1565,161.82,0,0,62.485(78.106%)(4.552m),81.000(81.000%)(6.536m),26.279(26.279%)(0.673m),15.670(15.670%)(0.000m),10.379(12.973%)(0.000m),40.000(100.000%)(3.214m),11.733(29.333%)(0.186m),1790.571,5668.002
93,1,-6.9133,-5.4607,0.221,222,545,25,0,0.832,65,0.00,1588,267.29,0,0,76.000(95.000%)(6.000m),93.000(93.000%)(7.821m),45.341(45.341%)(2.715m),19.735(19.735%)(0.000m),11.132(13.915%)(0.000m),40.000(100.000%)(3.214m),10.093(25.233%)(0.010m),4108.404,12071.651
94,1,-6.6575,-5.4688,0.244,323,813,88,0,0.830,75,0.00,1621,392.01,0,0,11.628(14.535%)(0.000m),21.840(21.840%)(0.197m),56.766(56.766%)(3.939m),42.287(42.287%)(2.388m),20.522(25.652%)(0.056m),9.910(24.774%)(0.000m),14.493(36.233%)(0.481m),3078.069,10391.865
95,1,-4.9992,-5.4450,0.219,122,305,15,0,0.828,50,0.00,1634,146.06,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),25.549(25.549%)(0.595m),15.235(15.235%)(0.000m),10.090(12.613%)(0.000m),40.000(100.000%)(3.214m),11.407(28.518%)(0.151m),5075.786,10134.835
96,1,-7.2686,-5.4837,0.229,194,477,15,0,0.827,60,0.00,1654,267.12,0,0,50.926(63.658%)(3.314m),88.000(88.000%)(7.286m),42.665(42.665%)(2.428m),19.539(19.539%)(0.000m),11.257(14.071%)(0.000m),37.027(92.568%)(2.896m),10.460(26.150%)(0.049m),4848.261,9691.359
97,1,-4.2268,-5.4993,0.220,163,413,27,0,0.825,55,0.00,1671,196.16,0,0,12.921(16.152%)(0.000m),27.482(27.482%)(0.802m),84.411(84.411%)(6.901m),88.000(88.000%)(7.286m),76.230(95.288%)(6.025m),9.699(24.247%)(0.000m),40.000(100.000%)(3.214m),3317.895,11245.718
98,1,-4.0634,-5.4770,0.237,206,534,17,0,0.823,65,0.00,1692,228.12,0,0,11.226(14.033%)(0.000m),20.349(20.349%)(0.037m),49.525(49.525%)(3.163m),63.000(63.000%)(4.607m),55.000(68.750%)(3.750m),9.930(24.826%)(0.000m),40.000(100.000%)(3.214m),2687.708,9636.294
99,1,-4.8829,-5.4773,0.239,226,570,17,0,0.822,65,0.00,1715,248.31,0,0,53.284(66.605%)(3.566m),62.627(62.627%)(4.567m),22.307(22.307%)(0.247m),14.157(14.157%)(0.000m),9.782(12.228%)(0.000m),38.774(96.935%)(3.083m),11.918(29.794%)(0.205m),2453.402,7172.852
100,1,-5.8449,-5.4949,0.241,191,460,39,0,0.820,60,0.00,1735,211.05,0,0,12.474(15.593%)(0.000m),25.790(25.790%)(0.620m),100.000(100.000%)(8.571m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.733(24.331%)(0.000m),40.000(100.000%)(3.214m),8027.962,17865.472
101,1,-4.7629,-5.4968,0.270,191,471,41,0,0.819,60,0.00,1755,207.66,0,0,77.786(97.233%)(6.191m),97.000(97.000%)(8.250m),82.751(82.751%)(6.723m),26.734(26.734%)(0.722m),12.749(15.937%)(0.000m),40.000(100.000%)(3.214m),9.820(24.551%)(0.000m),5839.323,13732.588
102,1,-4.9847,-5.4533,0.236,146,374,14,0,0.817,55,0.00,1770,164.15,0,0,78.639(98.299%)(6.283m),88.000(88.000%)(7.286m),62.977(62.977%)(4.605m),23.662(23.662%)(0.392m),12.120(15.150%)(0.000m),40.000(100.000%)(3.214m),9.948(24.871%)(0.000m),3984.339,9953.736
103,1,-5.9992,-5.4488,0.264,213,515,46,0,0.815,60,0.00,1792,279.39,0,0,11.257(14.071%)(0.000m),20.404(20.404%)(0.043m),49.659(49.659%)(3.178m),94.000(94.000%)(7.929m),77.067(96.334%)(6.114m),9.957(24.893%)(0.000m),40.000(100.000%)(3.214m),7916.201,18450.998
104,1,-6.3751,-5.4163,0.255,150,363,26,0,0.814,55,0.00,1807,176.92,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),49.936(49.936%)(3.207m),20.518(20.518%)(0.056m),11.320(14.149%)(0.000m),40.000(100.000%)(3.214m),10.013(25.032%)(0.001m),8270.207,19384.339
105,1,-6.1748,-5.4133,0.258,258,634,15,0,0.812,65,0.00,1833,429.61,0,0,53.440(66.800%)(3.583m),69.000(69.000%)(5.250m),27.417(27.417%)(0.795m),15.962(15.962%)(0.000m),10.413(13.017%)(0.000m),38.898(97.245%)(3.096m),11.486(28.714%)(0.159m),4279.664,10485.673
106,1,-4.1035,-5.3771,0.247,184,459,22,0,0.810,60,0.00,1852,365.43,0,0,68.998(86.247%)(5.250m),88.000(88.000%)(7.286m),41.988(41.988%)(2.356m),19.229(19.229%)(0.000m),11.078(13.848%)(0.000m),40.000(100.000%)(3.214m),10.294(25.735%)(0.031m),3190.512,11452.302
107,1,-3.2603,-5.3880,0.248,215,576,54,13,0.809,70,0.00,1874,300.14,0,0,23.000(28.750%)(0.321m),20.000(20.000%)(0.000m),24.000(24.000%)(0.429m),100.000(100.000%)(8.571m),57.312(71.640%)(3.998m),39.347(98.367%)(3.144m),40.000(100.000%)(3.214m),0.000,4232.213
108,1,-4.1459,-5.3526,0.256,186,537,51,20,0.807,70,0.00,1893,218.28,0,0,18.746(23.433%)(0.000m),39.700(39.700%)(2.111m),100.000(100.000%)(8.571m),24.000(24.000%)(0.429m),13.000(16.250%)(0.000m),13.192(32.980%)(0.342m),40.000(100.000%)(3.214m),3508.349,6550.735
109,1,-4.4088,-5.3230,0.249,275,707,37,13,0.806,70,0.00,1921,303.89,0,0,59.891(74.864%)(4.274m),26.000(26.000%)(0.643m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),22.000(27.500%)(0.214m),40.000(100.000%)(3.214m),35.837(89.593%)(2.768m),0.000,5179.640
110,1,-6.5346,-5.3217,0.247,336,860,11,41,0.804,75,0.00,1955,357.38,0,0,12.000(15.000%)(0.000m),23.000(23.000%)(0.321m),97.000(97.000%)(8.250m),45.582(45.582%)(2.741m),22.597(28.246%)(0.278m),40.000(100.000%)(3.214m),16.031(40.076%)(0.646m),4194.219,11455.678
111,1,-5.1293,-5.3052,0.250,350,870,18,0,0.802,75,0.00,1990,435.02,0,0,34.000(42.500%)(1.500m),59.000(59.000%)(4.179m),32.630(32.630%)(1.353m),16.891(16.891%)(0.000m),10.310(12.887%)(0.000m),40.000(100.000%)(3.214m),10.310(25.775%)(0.033m),2433.065,8196.636
112,1,-3.9565,-5.3215,0.238,130,334,15,0,0.801,50,0.00,2003,166.24,0,0,12.557(15.696%)(0.000m),25.945(25.945%)(0.637m),65.261(65.261%)(4.849m),94.000(94.000%)(7.929m),76.230(95.288%)(6.025m),9.797(24.492%)(0.000m),40.000(100.000%)(3.214m),3268.595,9788.010
113,1,-3.9196,-5.2637,0.235,203,532,17,0,0.799,65,0.00,2024,226.22,0,0,10.648(13.310%)(0.000m),17.939(17.939%)(0.000m),36.666(36.666%)(1.786m),61.000(61.000%)(4.393m),53.000(66.250%)(3.536m),10.265(25.662%)(0.028m),40.000(100.000%)(3.214m),1916.640,5691.821
114,1,-2.8958,-5.1814,0.259,203,552,15,10,0.798,70,0.00,2045,225.06,0,0,69.098(86.372%)(5.260m),22.000(22.000%)(0.214m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),39.607(49.508%)(2.101m),40.000(100.000%)(3.214m),28.554(71.385%)(1.988m),0.000,5173.618
115,1,-5.2918,-5.2187,0.240,178,435,29,0,0.796,60,0.00,2063,195.12,0,0,12.614(15.768%)(0.000m),26.079(26.079%)(0.651m),100.000(100.000%)(8.571m),96.000(96.000%)(8.143m),77.067(96.334%)(6.114m),9.842(24.604%)(0.000m),40.000(100.000%)(3.214m),6502.158,16431.259
116,1,-5.6962,-5.1945,0.247,125,308,12,0,0.794,50,0.00,2076,135.52,0,0,12.124(15.155%)(0.000m),23.358(23.358%)(0.360m),60.580(60.580%)(4.348m),100.000(100.000%)(8.571m),64.664(80.830%)(4.785m),10.077(25.194%)(0.008m),40.000(100.000%)(3.214m),5664.203,11634.140
117,1,-7.1402,-5.2081,0.240,298,770,16,0,0.793,75,0.00,2106,317.70,0,0,34.000(42.500%)(1.500m),58.000(58.000%)(4.071m),50.366(50.366%)(3.254m),20.695(20.695%)(0.074m),11.417(14.271%)(0.000m),40.000(100.000%)(3.214m),10.099(25.248%)(0.011m),4142.737,13966.655
118,1,-1.1400,-5.1327,0.274,318,853,13,44,0.791,80,0.00,2138,378.12,0,0,12.084(15.104%)(0.000m),24.255(24.255%)(0.456m),70.052(70.052%)(5.363m),45.000(45.000%)(2.679m),23.000(28.750%)(0.321m),9.671(24.177%)(0.000m),20.000(50.000%)(1.071m),947.192,5316.071
119,1,-3.6022,-5.1313,0.249,140,348,18,0,0.790,50,0.00,2152,160.75,0,0,66.108(82.635%)(4.940m),99.000(99.000%)(8.464m),26.140(26.140%)(0.658m),15.587(15.587%)(0.000m),10.323(12.904%)(0.000m),40.000(100.000%)(3.214m),11.671(29.177%)(0.179m),3562.267,10145.760
120,1,-4.9881,-5.1495,0.268,143,359,36,0,0.788,55,0.00,2167,183.07,0,0,12.127(15.158%)(0.000m),24.001(24.001%)(0.429m),77.705(77.705%)(6.183m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.829(24.573%)(0.000m),40.000(100.000%)(3.214m),5391.815,11656.461
121,1,-5.5571,-5.1768,0.244,74,188,16,0,0.786,40,0.00,2175,97.34,0,0,9.297(11.621%)(0.000m),12.790(12.790%)(0.000m),18.851(18.851%)(0.000m),41.162(41.162%)(2.267m),77.067(96.334%)(6.114m),12.549(31.371%)(0.273m),40.000(100.000%)(3.214m),4510.505,10638.548
122,1,-4.0363,-5.0855,0.220,373,928,73,0,0.785,80,0.00,2213,421.93,0,0,38.000(47.500%)(1.929m),69.000(69.000%)(5.250m),57.842(57.842%)(4.054m),22.218(22.218%)(0.238m),11.829(14.786%)(0.000m),40.000(100.000%)(3.214m),10.081(25.202%)(0.009m),3023.623,9441.615
123,1,-6.5036,-5.1241,0.209,376,931,46,49,0.783,75,0.00,2251,402.70,0,0,26.000(32.500%)(0.643m),28.000(28.000%)(0.857m),20.907(20.907%)(0.097m),13.269(13.269%)(0.000m),9.168(11.460%)(0.000m),34.317(85.793%)(2.605m),11.170(27.924%)(0.125m),509.744,6016.517
124,1,-5.6034,-5.1469,0.246,118,293,19,0,0.782,50,0.00,2263,126.62,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),25.220(25.220%)(0.559m),14.683(14.683%)(0.000m),9.579(11.974%)(0.000m),40.000(100.000%)(3.214m),10.565(26.413%)(0.061m),5207.108,12280.366
125,1,-5.3455,-5.1602,0.243,275,702,12,0,0.780,70,0.00,2291,362.32,0,0,12.156(15.196%)(0.000m),23.421(23.421%)(0.366m),63.602(63.602%)(4.672m),60.000(60.000%)(4.286m),45.000(56.250%)(2.679m),10.104(25.261%)(0.011m),40.000(100.000%)(3.214m),3362.657,8367.272
126,1,-6.8843,-5.1947,0.222,359,894,59,37,0.779,75,0.00,2327,382.53,0,0,26.000(32.500%)(0.643m),26.000(26.000%)(0.643m),28.000(28.000%)(0.857m),20.560(20.560%)(0.060m),11.471(14.339%)(0.000m),35.812(89.529%)(2.766m),10.273(25.682%)(0.029m),434.835,5932.412
127,1,-4.5413,-5.1641,0.233,445,1087,106,37,0.777,80,0.00,2372,483.85,0,0,27.000(33.750%)(0.750m),29.000(29.000%)(0.964m),41.000(41.000%)(2.250m),22.919(22.919%)(0.313m),11.896(14.870%)(0.000m),40.000(100.000%)(3.214m),9.888(24.720%)(0.000m),633.489,6811.248
128,1,-3.0426,-5.0988,0.214,240,615,15,0,0.775,70,0.00,2396,264.41,0,0,45.000(56.250%)(2.679m),46.000(46.000%)(2.786m),20.903(20.903%)(0.097m),13.743(13.743%)(0.000m),9.747(12.184%)(0.000m),40.000(100.000%)(3.214m),12.493(31.233%)(0.267m),1526.174,5851.917
129,1,-5.9936,-5.1526,0.199,572,1451,120,70,0.774,90,0.00,2454,620.89,0,0,10.690(13.363%)(0.000m),17.839(17.839%)(0.000m),35.750(35.750%)(1.688m),33.000(33.000%)(1.393m),24.000(30.000%)(0.429m),10.432(26.081%)(0.046m),18.000(45.000%)(0.857m),245.736,7073.215
130,1,-3.4852,-5.0467,0.212,143,359,14,0,0.772,55,0.00,2469,164.05,0,0,68.939(86.174%)(5.243m),77.707(77.707%)(6.183m),24.002(24.002%)(0.429m),14.789(14.789%)(0.000m),10.010(12.512%)(0.000m),40.000(100.000%)(3.214m),11.745(29.363%)(0.187m),5202.047,8854.929
131,1,-4.3063,-5.0163,0.201,189,476,17,0,0.771,60,0.00,2488,221.82,0,0,10.860(13.575%)(0.000m),17.955(17.955%)(0.000m),35.311(35.311%)(1.641m),79.000(79.000%)(6.321m),64.381(80.476%)(4.755m),10.728(26.820%)(0.078m),40.000(100.000%)(3.214m),3338.806,8598.042
132,1,-2.8562,-4.9738,0.198,184,490,13,0,0.769,65,0.00,2507,208.97,0,0,10.665(13.332%)(0.000m),16.879(16.879%)(0.000m),30.594(30.594%)(1.135m),68.000(68.000%)(5.143m),54.000(67.500%)(3.643m),11.200(28.000%)(0.129m),40.000(100.000%)(3.214m),1863.232,5309.961
133,1,-5.7438,-5.0015,0.180,117,284,16,0,0.768,45,0.00,2519,132.96,0,0,11.674(14.593%)(0.000m),21.161(21.161%)(0.124m),51.501(51.501%)(3.375m),100.000(100.000%)(8.571m),67.642(84.553%)(5.105m),10.326(25.816%)(0.035m),40.000(100.000%)(3.214m),7961.839,14654.508
134,1,-4.7869,-4.9879,0.179,191,480,22,0,0.766,60,0.00,2539,219.85,0,0,50.544(63.180%)(3.273m),89.000(89.000%)(7.393m),48.405(48.405%)(3.043m),20.490(20.490%)(0.052m),11.432(14.290%)(0.000m),36.785(91.961%)(2.870m),10.238(25.594%)(0.025m),4310.582,7553.071
135,1,-6.1002,-4.9992,0.181,266,668,18,0,0.765,70,0.00,2566,379.77,0,0,12.544(15.680%)(0.000m),25.935(25.935%)(0.636m),78.313(78.313%)(6.248m),73.000(73.000%)(5.679m),43.748(54.685%)(2.544m),9.787(24.468%)(0.000m),31.698(79.245%)(2.325m),2600.630,10605.933
136,1,-6.8719,-4.9837,0.193,341,830,152,0,0.763,75,0.00,2601,421.48,0,0,11.381(14.227%)(0.000m),20.870(20.870%)(0.093m),52.107(52.107%)(3.440m),82.000(82.000%)(6.643m),50.000(62.500%)(3.214m),9.944(24.859%)(0.000m),40.000(100.000%)(3.214m),3864.692,14251.831
137,1,-4.7331,-5.0166,0.192,107,281,15,0,0.762,50,0.00,2612,138.84,0,0,10.892(13.615%)(0.000m),18.350(18.350%)(0.000m),37.507(37.507%)(1.876m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.500(26.250%)(0.054m),40.000(100.000%)(3.214m),4107.724,8399.107
138,1,-5.3297,-5.0196,0.224,94,232,16,0,0.760,40,0.00,2622,108.71,0,0,77.786(97.233%)(6.191m),69.741(69.741%)(5.329m),22.689(22.689%)(0.288m),14.123(14.123%)(0.000m),9.626(12.033%)(0.000m),40.000(100.000%)(3.214m),11.437(28.592%)(0.154m),4876.723,12755.175
139,1,-5.3118,-5.0099,0.190,183,456,18,0,0.759,60,0.00,2641,211.34,0,0,12.038(15.048%)(0.000m),23.826(23.826%)(0.410m),72.014(72.014%)(5.573m),96.000(96.000%)(8.143m),60.934(76.167%)(4.386m),9.757(24.393%)(0.000m),40.000(100.000%)(3.214m),2835.740,10016.302
140,1,-12.1895,-5.1643,0.205,781,1963,119,177,0.757,95,0.00,2720,848.91,0,0,13.795(17.244%)(0.000m),29.508(29.508%)(1.019m),69.000(69.000%)(5.250m),27.000(27.000%)(0.750m),15.000(18.750%)(0.000m),9.673(24.183%)(0.000m),17.000(42.500%)(0.750m),1589.466,9677.413
141,1,-4.1505,-5.1184,0.200,168,413,17,0,0.756,55,0.00,2737,192.53,0,0,12.191(15.239%)(0.000m),24.471(24.471%)(0.479m),66.551(66.551%)(4.988m),99.000(99.000%)(8.464m),67.666(84.582%)(5.107m),9.757(24.393%)(0.000m),40.000(100.000%)(3.214m),4819.727,11798.956
142,1,-6.5052,-5.1849,0.217,274,681,21,0,0.754,70,0.00,2765,305.75,0,0,9.623(12.029%)(0.000m),14.530(14.530%)(0.000m),24.367(24.367%)(0.468m),58.000(58.000%)(4.071m),51.297(64.121%)(3.353m),10.879(27.199%)(0.094m),37.550(93.875%)(2.952m),2208.620,6914.643
143,1,-4.8188,-5.1430,0.200,260,633,89,0,0.753,65,0.00,2791,274.20,0,0,12.508(15.634%)(0.000m),25.859(25.859%)(0.628m),100.000(100.000%)(8.571m),95.000(95.000%)(8.036m),75.000(93.750%)(5.893m),9.758(24.396%)(0.000m),40.000(100.000%)(3.214m),6163.352,16860.571
144,1,-5.8190,-5.1262,0.198,112,281,17,0,0.751,45,0.00,2803,142.34,0,0,9.558(11.948%)(0.000m),14.222(14.222%)(0.000m),23.327(23.327%)(0.356m),79.975(79.975%)(6.426m),76.230(95.288%)(6.025m),11.077(27.692%)(0.115m),40.000(100.000%)(3.214m),4029.211,11955.753
145,1,-1.9709,-5.0657,0.187,335,829,29,0,0.750,75,0.00,2837,369.19,0,0,12.719(15.898%)(0.000m),26.295(26.295%)(0.674m),100.000(100.000%)(8.571m),60.000(60.000%)(4.286m),43.000(53.750%)(2.464m),9.923(24.808%)(0.000m),40.000(100.000%)(3.214m),4298.610,11558.264
146,1,-4.8309,-5.0169,0.188,332,859,116,0,0.748,80,0.00,2871,362.62,0,0,12.821(16.027%)(0.000m),27.083(27.083%)(0.759m),70.969(70.969%)(5.461m),74.000(74.000%)(5.786m),36.000(45.000%)(1.714m),9.749(24.374%)(0.000m),28.000(70.000%)(1.929m),3108.786,10059.398
147,1,-4.8125,-5.0286,0.197,95,242,23,0,0.747,45,0.00,2881,121.96,0,0,10.270(12.838%)(0.000m),16.121(16.121%)(0.000m),28.804(28.804%)(0.943m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.918(27.294%)(0.098m),40.000(100.000%)(3.214m),4952.977,9283.956
148,1,-4.4718,-5.0368,0.211,174,440,19,0,0.745,60,0.00,2899,189.98,0,0,13.059(16.324%)(0.000m),27.987(27.987%)(0.856m),73.377(73.377%)(5.719m),90.000(90.000%)(7.500m),76.230(95.288%)(6.025m),9.675(24.188%)(0.000m),40.000(100.000%)(3.214m),5854.510,11224.041
149,1,-5.8172,-5.0555,0.198,392,971,52,50,0.744,80,0.00,2939,496.47,0,0,9.377(11.721%)(0.000m),13.953(13.953%)(0.000m),22.885(22.885%)(0.309m),24.000(24.000%)(0.429m),23.467(29.334%)(0.371m),10.867(27.167%)(0.093m),16.661(41.653%)(0.714m),271.678,9622.085
150,1,-5.1704,-5.0420,0.189,113,283,17,0,0.742,45,0.00,2951,164.82,0,0,10.412(13.015%)(0.000m),16.617(16.617%)(0.000m),30.569(30.569%)(1.132m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.801(27.002%)(0.086m),40.000(100.000%)(3.214m),7626.600,11072.534
151,1,-0.7946,-4.9626,0.197,220,620,22,17,0.741,70,0.00,2973,246.16,0,0,11.645(14.557%)(0.000m),21.109(21.109%)(0.119m),51.373(51.373%)(3.361m),47.000(47.000%)(2.893m),28.000(35.000%)(0.857m),10.301(25.752%)(0.032m),30.000(75.000%)(2.143m),577.770,4339.212
152,1,-5.6861,-4.9766,0.196,145,355,15,0,0.739,55,0.00,2988,163.36,0,0,11.617(14.521%)(0.000m),21.057(21.057%)(0.113m),51.247(51.247%)(3.348m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.276(25.689%)(0.030m),40.000(100.000%)(3.214m),7346.298,12330.679
153,1,-4.8598,-4.9539,0.176,220,590,45,18,0.738,70,0.00,3010,246.26,0,0,22.876(28.594%)(0.308m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),68.783(85.979%)(5.227m),16.178(40.446%)(0.662m),40.000(100.000%)(3.214m),0.000,6859.104
154,1,-2.7756,-4.8819,0.178,237,623,78,27,0.736,70,0.00,3034,262.73,0,0,64.263(80.328%)(4.742m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),58.227(72.784%)(4.096m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3605.360
155,1,-5.5344,-4.8691,0.177,220,537,16,0,0.735,65,0.00,3056,279.46,0,0,10.282(12.852%)(0.000m),15.524(15.524%)(0.000m),26.035(26.035%)(0.647m),85.000(85.000%)(6.964m),67.642(84.553%)(5.105m),11.624(29.060%)(0.174m),40.000(100.000%)(3.214m),5161.711,12323.236
156,1,-5.3857,-4.8947,0.193,182,480,30,0,0.733,60,0.00,3075,205.75,0,0,12.916(16.146%)(0.000m),27.498(27.498%)(0.803m),83.953(83.953%)(6.852m),93.000(93.000%)(7.821m),52.451(65.563%)(3.477m),9.822(24.554%)(0.000m),38.523(96.308%)(3.056m),3032.648,7164.914
157,1,-3.9438,-4.9084,0.189,289,743,45,8,0.732,75,0.00,3104,340.58,0,0,11.678(14.597%)(0.000m),21.167(21.167%)(0.125m),48.000(48.000%)(3.000m),37.000(37.000%)(1.821m),32.000(40.000%)(1.286m),10.330(25.824%)(0.035m),40.000(100.000%)(3.214m),623.396,4879.747
158,1,-9.0015,-5.0055,0.181,469,1170,175,83,0.730,85,0.00,3151,495.63,0,0,19.791(24.738%)(0.000m),40.575(40.575%)(2.204m),39.000(39.000%)(2.036m),18.000(18.000%)(0.000m),11.000(13.750%)(0.000m),13.976(34.939%)(0.426m),9.658(24.146%)(0.000m),775.711,10933.741
159,1,-7.8381,-5.0741,0.181,218,532,18,0,0.729,65,0.00,3173,236.95,0,0,78.045(97.557%)(6.219m),87.000(87.000%)(7.179m),33.638(33.638%)(1.461m),17.413(17.413%)(0.000m),10.628(13.285%)(0.000m),40.000(100.000%)(3.214m),10.628(26.571%)(0.067m),4319.828,11124.583
160,1,-5.0469,-5.0443,0.177,228,620,20,0,0.727,70,0.00,3196,246.52,0,0,11.564(14.455%)(0.000m),21.457(21.457%)(0.156m),55.789(55.789%)(3.835m),49.000(49.000%)(3.107m),31.000(38.750%)(1.179m),9.978(24.946%)(0.000m),40.000(100.000%)(3.214m),1387.707,6893.841
161,1,-3.4154,-5.0100,0.175,199,543,35,11,0.726,65,0.00,3216,220.00,0,0,21.000(26.250%)(0.107m),20.000(20.000%)(0.000m),28.000(28.000%)(0.857m),74.000(74.000%)(5.786m),48.352(60.440%)(3.038m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,4854.505
162,1,-2.5580,-4.9821,0.182,238,630,37,0,0.724,70,0.00,3240,255.41,0,0,35.000(43.750%)(1.607m),60.000(60.000%)(4.286m),51.482(51.482%)(3.373m),21.153(21.153%)(0.124m),11.670(14.588%)(0.000m),40.000(100.000%)(3.214m),10.323(25.807%)(0.035m),1150.118,8283.530
163,1,-5.2912,-5.0095,0.173,397,978,71,17,0.723,80,0.00,3280,432.48,0,0,30.000(37.500%)(1.071m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),29.008(29.008%)(0.965m),13.658(17.073%)(0.000m),40.000(100.000%)(3.214m),9.586(23.965%)(0.000m),1379.463,9259.821
164,1,-2.5330,-5.0022,0.178,130,370,14,0,0.722,55,0.00,3293,142.59,0,0,10.593(13.241%)(0.000m),17.354(17.354%)(0.000m),33.526(33.526%)(1.449m),77.000(77.000%)(6.107m),59.000(73.750%)(4.179m),10.593(26.482%)(0.064m),40.000(100.000%)(3.214m),1636.095,4675.385
165,1,-3.2295,-4.9610,0.154,235,620,64,13,0.720,70,0.00,3317,268.89,0,0,61.673(77.091%)(4.465m),28.000(28.000%)(0.857m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),58.121(72.652%)(4.084m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,4604.472
166,1,-3.1365,-4.9098,0.147,192,526,62,19,0.719,65,0.00,3337,219.36,0,0,59.624(74.529%)(4.245m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),100.000(100.000%)(8.571m),62.194(77.742%)(4.521m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3516.284
167,1,-8.2939,-4.9329,0.158,311,773,77,0,0.717,75,0.00,3369,341.72,0,0,12.352(15.440%)(0.000m),25.156(25.156%)(0.552m),82.329(82.329%)(6.678m),60.550(60.550%)(4.345m),32.120(40.150%)(1.299m),9.761(24.402%)(0.000m),23.090(57.724%)(1.402m),2843.509,13500.818
168,1,-2.9259,-4.9686,0.149,166,470,5,14,0.716,65,0.00,3386,191.43,0,0,50.491(63.113%)(3.267m),100.000(100.000%)(8.571m),52.000(52.000%)(3.429m),24.000(24.000%)(0.429m),25.000(31.250%)(0.536m),36.981(92.453%)(2.891m),40.000(100.000%)(3.214m),0.000,2877.517
169,1,-6.0667,-5.0179,0.159,66,160,17,0,0.714,35,0.00,3393,75.12,0,0,9.629(12.036%)(0.000m),13.090(13.090%)(0.000m),19.016(19.016%)(0.000m),39.687(39.687%)(2.109m),77.067(96.334%)(6.114m),13.342(33.355%)(0.358m),40.000(100.000%)(3.214m),6636.837,16859.598
