episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
86,1,-6.4885,-6.0231,0.609,91,220,22,0,0.844,40,0.00,1672,97.15,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),52.234(52.234%)(3.454m),20.862(20.862%)(0.092m),11.377(14.222%)(0.000m),40.000(100.000%)(3.214m),9.940(24.850%)(0.000m),8606.951,18343.571
87,1,-6.8145,-6.0815,0.589,98,235,21,0,0.842,40,0.00,1682,134.74,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),26.966(26.966%)(0.746m),15.700(15.700%)(0.000m),10.242(12.803%)(0.000m),40.000(100.000%)(3.214m),11.297(28.242%)(0.139m),8417.918,15764.743
88,1,-5.4491,-6.1187,0.606,150,364,23,0,0.840,55,0.00,1697,171.74,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),49.470(49.470%)(3.158m),20.355(20.355%)(0.038m),11.230(14.037%)(0.000m),40.000(100.000%)(3.214m),9.933(24.833%)(0.000m),6344.819,13140.873
89,1,-5.3855,-6.0967,0.574,129,313,17,0,0.838,50,0.00,1710,157.64,0,0,12.502(15.628%)(0.000m),25.463(25.463%)(0.585m),68.874(68.874%)(5.236m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.880(24.699%)(0.000m),40.000(100.000%)(3.214m),8427.095,16979.092
90,1,-5.3664,-6.0910,0.530,353,870,56,0,0.837,75,0.00,1746,403.24,0,0,41.000(51.250%)(2.250m),58.000(58.000%)(4.071m),50.184(50.184%)(3.234m),20.620(20.620%)(0.066m),11.376(14.220%)(0.000m),40.000(100.000%)(3.214m),10.062(25.156%)(0.007m),5205.306,14202.328
91,1,-2.3915,-6.0373,0.491,321,839,70,23,0.835,75,0.00,1779,386.12,0,0,17.714(22.142%)(0.000m),36.877(36.877%)(1.808m),82.520(82.520%)(6.699m),26.000(26.000%)(0.643m),13.000(16.250%)(0.000m),12.485(31.211%)(0.266m),10.000(25.000%)(0.000m),2917.619,7560.531
92,1,-4.0152,-5.9439,0.473,177,453,19,0,0.833,60,0.00,1797,269.46,0,0,71.703(89.629%)(5.540m),78.000(78.000%)(6.214m),49.452(49.452%)(3.156m),20.319(20.319%)(0.034m),11.210(14.012%)(0.000m),40.000(100.000%)(3.214m),9.916(24.789%)(0.000m),2535.463,8675.569
93,1,-3.9819,-5.8931,0.434,142,378,13,0,0.832,55,0.00,1812,227.19,0,0,63.049(78.811%)(4.612m),82.694(82.694%)(6.717m),24.120(24.120%)(0.441m),14.706(14.706%)(0.000m),9.883(12.354%)(0.000m),40.000(100.000%)(3.214m),11.453(28.633%)(0.156m),2494.707,6345.678
94,1,-3.6449,-5.8451,0.400,451,1146,127,103,0.830,85,0.00,1858,659.00,0,0,21.082(26.353%)(0.116m),43.928(43.928%)(2.564m),52.000(52.000%)(3.429m),47.000(47.000%)(2.893m),20.000(25.000%)(0.000m),14.949(37.371%)(0.530m),10.000(25.000%)(0.000m),1690.651,6982.344
95,1,-5.3303,-5.7631,0.415,83,209,22,0,0.828,40,0.00,1867,93.54,0,0,11.017(13.771%)(0.000m),19.323(19.323%)(0.000m),43.247(43.247%)(2.491m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.112(25.280%)(0.012m),40.000(100.000%)(3.214m),6759.499,11276.727
96,1,-5.6045,-5.7923,0.425,129,316,19,0,0.827,50,0.00,1880,187.76,0,0,63.129(78.912%)(4.621m),100.000(100.000%)(8.571m),25.696(25.696%)(0.610m),15.144(15.144%)(0.000m),9.955(12.444%)(0.000m),40.000(100.000%)(3.214m),11.116(27.791%)(0.120m),6112.493,11238.681
97,1,-8.6280,-5.8171,0.378,332,817,25,0,0.825,75,0.00,1914,507.52,0,0,10.375(12.968%)(0.000m),15.665(15.665%)(0.000m),26.270(26.270%)(0.672m),47.089(47.089%)(2.902m),22.643(28.303%)(0.283m),11.729(29.322%)(0.185m),16.067(40.168%)(0.650m),1908.228,13250.265
98,1,-0.0977,-5.7003,0.352,194,530,56,14,0.823,65,0.00,1934,314.09,0,0,65.563(81.954%)(4.882m),19.000(19.000%)(0.000m),19.000(19.000%)(0.000m),21.000(21.000%)(0.107m),66.376(82.970%)(4.969m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3351.164
99,1,-2.1949,-5.6417,0.331,235,609,19,0,0.822,70,0.00,1958,372.00,0,0,43.000(53.750%)(2.464m),48.000(48.000%)(3.000m),33.762(33.762%)(1.475m),17.477(17.477%)(0.000m),10.667(13.334%)(0.000m),40.000(100.000%)(3.214m),10.667(26.669%)(0.072m),1486.734,6578.789
100,1,-4.9232,-5.6402,0.299,170,454,16,0,0.820,60,0.00,1975,267.61,0,0,10.979(13.724%)(0.000m),17.988(17.988%)(0.000m),34.750(34.750%)(1.580m),74.000(74.000%)(5.786m),56.000(70.000%)(3.857m),10.979(27.449%)(0.105m),40.000(100.000%)(3.214m),2789.603,7445.065
101,1,-6.0486,-5.6471,0.285,83,202,23,0,0.819,40,0.00,1984,134.15,0,0,10.254(12.817%)(0.000m),16.365(16.365%)(0.000m),30.106(30.106%)(1.083m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.637(26.592%)(0.068m),40.000(100.000%)(3.214m),6395.081,14713.092
102,1,-5.6990,-5.6406,0.357,91,221,17,0,0.817,40,0.00,1994,132.88,0,0,78.639(98.299%)(6.283m),52.374(52.374%)(3.469m),20.845(20.845%)(0.091m),13.590(13.590%)(0.000m),9.577(11.971%)(0.000m),40.000(100.000%)(3.214m),12.120(30.299%)(0.227m),7358.603,13465.180
103,1,-2.3540,-5.5674,0.314,256,700,34,30,0.815,75,0.00,2020,386.48,0,0,11.737(14.672%)(0.000m),21.275(21.275%)(0.137m),47.000(47.000%)(2.893m),32.000(32.000%)(1.286m),24.000(30.000%)(0.429m),10.382(25.956%)(0.041m),27.000(67.500%)(1.821m),214.174,4327.021
104,1,-4.9325,-5.5493,0.286,440,1089,25,67,0.814,80,0.00,2064,641.18,0,0,12.000(15.000%)(0.000m),21.000(21.000%)(0.107m),52.000(52.000%)(3.429m),48.340(48.340%)(3.036m),24.595(30.743%)(0.492m),11.000(27.500%)(0.107m),17.510(43.775%)(0.805m),354.555,6919.762
105,1,-5.8114,-5.5296,0.331,91,222,19,0,0.812,40,0.00,2074,144.99,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),33.576(33.576%)(1.455m),17.679(17.679%)(0.000m),10.888(13.609%)(0.000m),40.000(100.000%)(3.214m),11.021(27.554%)(0.109m),8293.627,15056.235
106,1,-4.8063,-5.4767,0.277,138,340,18,0,0.810,50,0.00,2088,193.89,0,0,11.098(13.872%)(0.000m),18.519(18.519%)(0.000m),37.112(37.112%)(1.833m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.830(27.074%)(0.089m),40.000(100.000%)(3.214m),6026.462,13430.735
107,1,-3.9428,-5.4372,0.280,137,336,17,0,0.809,50,0.00,2102,205.11,0,0,77.786(97.233%)(6.191m),49.681(49.681%)(3.180m),20.413(20.413%)(0.044m),13.421(13.421%)(0.000m),9.519(11.898%)(0.000m),40.000(100.000%)(3.214m),12.200(30.501%)(0.236m),4218.963,11308.086
108,1,-8.4954,-5.4317,0.266,477,1205,210,86,0.807,85,0.00,2150,662.80,0,0,22.000(27.500%)(0.214m),46.000(46.000%)(2.786m),88.160(88.160%)(7.303m),35.269(35.269%)(1.636m),17.005(21.257%)(0.000m),11.000(27.500%)(0.107m),11.979(29.947%)(0.212m),4976.562,11378.895
109,1,-5.2543,-5.4807,0.251,67,176,18,0,0.806,35,0.00,2157,92.15,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),29.104(29.104%)(0.975m),15.820(15.820%)(0.000m),9.913(12.391%)(0.000m),40.000(100.000%)(3.214m),10.283(25.707%)(0.030m),4532.694,8847.345
110,1,-6.6291,-5.4963,0.276,285,699,19,0,0.804,70,0.00,2186,442.88,0,0,62.000(77.500%)(4.500m),61.000(61.000%)(4.393m),28.616(28.616%)(0.923m),16.016(16.016%)(0.000m),10.203(12.754%)(0.000m),40.000(100.000%)(3.214m),10.847(27.116%)(0.091m),2672.572,11573.129
111,1,-4.2703,-5.4751,0.246,249,626,15,0,0.802,70,0.00,2211,390.63,0,0,9.938(12.422%)(0.000m),14.102(14.102%)(0.000m),21.630(21.630%)(0.175m),54.346(54.346%)(3.680m),54.000(67.500%)(3.643m),12.576(31.440%)(0.276m),40.000(100.000%)(3.214m),1629.847,7065.874
112,1,-6.0745,-5.4847,0.251,210,515,66,0,0.801,60,0.00,2232,311.21,0,0,12.539(15.673%)(0.000m),25.923(25.923%)(0.635m),93.886(93.886%)(7.916m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.783(24.457%)(0.000m),40.000(100.000%)(3.214m),5000.758,14364.940
113,1,-3.1946,-5.4281,0.254,129,336,14,0,0.799,50,0.00,2245,187.65,0,0,78.639(98.299%)(6.283m),99.000(99.000%)(8.464m),25.821(25.821%)(0.624m),15.217(15.217%)(0.000m),10.003(12.504%)(0.000m),40.000(100.000%)(3.214m),11.170(27.926%)(0.125m),3268.085,7973.904
114,1,-4.4692,-5.3868,0.242,96,247,18,0,0.798,45,0.00,2255,145.87,0,0,78.639(98.299%)(6.283m),58.966(58.966%)(4.175m),21.003(21.003%)(0.107m),13.330(13.330%)(0.000m),9.210(11.513%)(0.000m),40.000(100.000%)(3.214m),11.221(28.052%)(0.131m),3974.723,8586.249
115,1,-4.8988,-5.3022,0.237,105,278,17,0,0.796,50,0.00,2266,153.69,0,0,77.786(97.233%)(6.191m),97.000(97.000%)(8.250m),29.465(29.465%)(1.014m),16.490(16.490%)(0.000m),10.505(13.132%)(0.000m),40.000(100.000%)(3.214m),11.168(27.920%)(0.125m),3423.042,8077.166
116,1,-3.1186,-5.2607,0.241,234,618,15,0,0.794,70,0.00,2290,358.31,0,0,43.000(53.750%)(2.464m),83.000(83.000%)(6.750m),72.885(72.885%)(5.666m),23.711(23.711%)(0.398m),12.145(15.182%)(0.000m),40.000(100.000%)(3.214m),9.969(24.923%)(0.000m),3397.307,8545.903
117,1,-3.6700,-5.2121,0.230,268,665,15,0,0.793,70,0.00,2317,402.11,0,0,57.000(71.250%)(3.964m),66.000(66.000%)(4.929m),66.445(66.445%)(4.976m),24.963(24.963%)(0.532m),12.436(15.546%)(0.000m),40.000(100.000%)(3.214m),9.953(24.883%)(0.000m),2443.377,7897.681
118,1,-4.9426,-5.2217,0.246,135,337,15,0,0.791,50,0.00,2331,202.84,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),29.249(29.249%)(0.991m),16.370(16.370%)(0.000m),10.429(13.036%)(0.000m),40.000(100.000%)(3.214m),11.086(27.716%)(0.116m),4854.168,12111.623
119,1,-4.7919,-5.2053,0.254,258,658,18,0,0.790,70,0.00,2357,395.18,0,0,46.809(58.511%)(2.872m),52.000(52.000%)(3.429m),22.690(22.690%)(0.288m),13.834(13.834%)(0.000m),9.297(11.621%)(0.000m),34.169(85.421%)(2.589m),10.774(26.935%)(0.083m),1107.129,6669.116
120,1,-5.1253,-5.2033,0.255,150,366,20,0,0.788,55,0.00,2372,238.56,0,0,66.167(82.709%)(4.946m),100.000(100.000%)(8.571m),49.492(49.492%)(3.160m),20.336(20.336%)(0.036m),11.219(14.024%)(0.000m),40.000(100.000%)(3.214m),9.924(24.809%)(0.000m),7478.012,13737.181
121,1,-5.1888,-5.2110,0.233,134,364,17,0,0.786,55,0.00,2386,202.99,0,0,68.000(85.000%)(5.143m),85.000(85.000%)(6.964m),28.412(28.412%)(0.901m),15.676(15.676%)(0.000m),9.905(12.381%)(0.000m),40.000(100.000%)(3.214m),10.401(26.003%)(0.043m),2187.932,6118.247
122,1,-4.4286,-5.1458,0.233,155,395,17,0,0.785,55,0.00,2402,230.70,0,0,10.887(13.609%)(0.000m),18.706(18.706%)(0.000m),39.907(39.907%)(2.133m),94.000(94.000%)(7.929m),67.684(84.605%)(5.109m),10.241(25.603%)(0.026m),40.000(100.000%)(3.214m),3250.047,10476.514
123,1,-5.7071,-5.1274,0.235,179,439,32,0,0.783,60,0.00,2420,257.18,0,0,59.356(74.195%)(4.217m),100.000(100.000%)(8.571m),98.602(98.602%)(8.422m),29.049(29.049%)(0.970m),13.618(17.022%)(0.000m),40.000(100.000%)(3.214m),9.599(23.998%)(0.000m),4676.781,13000.805
124,1,-4.3040,-5.1116,0.294,99,251,20,0,0.782,45,0.00,2430,132.59,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),48.805(48.805%)(3.086m),20.659(20.659%)(0.071m),11.526(14.408%)(0.000m),40.000(100.000%)(3.214m),10.322(25.806%)(0.035m),6301.163,9900.759
125,1,-4.0440,-5.0594,0.260,177,455,19,0,0.780,60,0.00,2448,265.35,0,0,59.068(73.835%)(4.186m),77.000(77.000%)(6.107m),36.089(36.089%)(1.724m),17.656(17.656%)(0.000m),10.480(13.101%)(0.000m),40.000(100.000%)(3.214m),10.103(25.258%)(0.011m),2767.924,8069.022
126,1,-4.9722,-5.0902,0.245,331,878,30,28,0.779,80,0.00,2482,535.02,0,0,12.673(15.842%)(0.000m),26.604(26.604%)(0.708m),98.000(98.000%)(8.357m),49.000(49.000%)(3.107m),24.000(30.000%)(0.429m),9.762(24.405%)(0.000m),27.000(67.500%)(1.821m),3616.714,7151.394
127,1,-4.5300,-5.0608,0.255,108,288,16,0,0.777,50,0.00,2493,177.53,0,0,78.639(98.299%)(6.283m),96.000(96.000%)(8.143m),26.411(26.411%)(0.687m),15.377(15.377%)(0.000m),10.031(12.539%)(0.000m),40.000(100.000%)(3.214m),11.064(27.661%)(0.114m),2773.881,7357.085
128,1,-5.5239,-5.0577,0.238,112,282,19,0,0.775,50,0.00,2505,185.34,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),49.359(49.359%)(3.146m),20.281(20.281%)(0.030m),11.189(13.986%)(0.000m),40.000(100.000%)(3.214m),9.897(24.743%)(0.000m),6062.996,12971.401
129,1,-0.0253,-4.9113,0.233,331,826,141,40,0.774,75,0.00,2539,528.23,0,0,59.956(74.945%)(4.281m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),66.375(82.969%)(4.969m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,4231.863
130,1,0.3843,-4.7673,0.264,278,754,24,0,0.772,75,0.00,2567,419.88,0,0,31.000(38.750%)(1.179m),49.000(49.000%)(3.107m),56.594(56.594%)(3.921m),21.766(21.766%)(0.189m),11.731(14.663%)(0.000m),25.000(62.500%)(1.607m),10.122(25.306%)(0.013m),903.726,4578.262
131,1,-6.6135,-4.8066,0.231,96,231,25,0,0.771,40,0.00,2577,127.20,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),32.577(32.577%)(1.348m),16.863(16.863%)(0.000m),10.293(12.866%)(0.000m),40.000(100.000%)(3.214m),10.293(25.733%)(0.031m),8134.861,15726.423
132,1,-4.1169,-4.7619,0.228,327,852,11,38,0.769,80,0.00,2610,500.46,0,0,12.000(15.000%)(0.000m),22.000(22.000%)(0.214m),93.000(93.000%)(7.821m),48.787(48.787%)(3.084m),24.702(30.877%)(0.504m),10.000(25.000%)(0.000m),17.584(43.959%)(0.813m),2964.659,7891.651
133,1,-3.8029,-4.7294,0.221,237,632,50,28,0.768,70,0.00,2634,381.29,0,0,19.000(23.750%)(0.000m),27.000(27.000%)(0.750m),100.000(100.000%)(8.571m),30.984(30.984%)(1.177m),14.362(17.953%)(0.000m),40.000(100.000%)(3.214m),10.063(25.158%)(0.007m),3462.765,8215.254
134,1,-6.0673,-4.7637,0.235,81,204,17,0,0.766,40,0.00,2643,131.10,0,0,10.248(12.810%)(0.000m),16.640(16.640%)(0.000m),31.603(31.603%)(1.243m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.374(25.935%)(0.040m),40.000(100.000%)(3.214m),7355.594,11647.451
135,1,-3.0606,-4.6169,0.275,139,350,19,0,0.765,55,0.00,2657,245.55,0,0,77.786(97.233%)(6.191m),92.000(92.000%)(7.714m),25.291(25.291%)(0.567m),15.081(15.081%)(0.000m),9.988(12.485%)(0.000m),40.000(100.000%)(3.214m),11.292(28.230%)(0.138m),3812.285,9211.231
136,1,-3.4735,-4.5566,0.238,185,468,18,0,0.763,60,0.00,2676,291.28,0,0,13.291(16.613%)(0.000m),28.380(28.380%)(0.898m),68.799(68.799%)(5.228m),78.000(78.000%)(6.214m),70.220(87.776%)(5.381m),9.719(24.297%)(0.000m),40.000(100.000%)(3.214m),2964.511,10423.239
137,1,-6.4131,-4.5486,0.271,221,541,17,0,0.762,65,0.00,2699,356.93,0,0,56.628(70.785%)(3.924m),90.000(90.000%)(7.500m),52.903(52.903%)(3.525m),21.206(21.206%)(0.129m),11.565(14.456%)(0.000m),40.000(100.000%)(3.214m),10.104(25.260%)(0.011m),4315.006,10186.541
138,1,-5.6877,-4.5534,0.249,349,874,70,0,0.760,75,0.00,2734,526.41,0,0,12.533(15.666%)(0.000m),25.525(25.525%)(0.592m),50.000(50.000%)(3.214m),44.000(44.000%)(2.571m),21.220(26.525%)(0.131m),9.904(24.760%)(0.000m),15.014(37.535%)(0.537m),1398.691,10734.765
139,1,-6.5085,-4.5758,0.234,264,687,81,0,0.759,70,0.00,2761,394.76,0,0,10.609(13.261%)(0.000m),16.519(16.519%)(0.000m),29.114(29.114%)(0.977m),46.000(46.000%)(2.786m),37.000(46.250%)(1.821m),11.417(28.543%)(0.152m),40.000(100.000%)(3.214m),980.827,10023.576
140,1,-6.9448,-4.6074,0.242,276,712,84,16,0.757,70,0.00,2789,357.08,0,0,22.060(27.575%)(0.221m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),64.753(80.941%)(4.795m),15.631(39.077%)(0.603m),40.000(100.000%)(3.214m),0.000,9310.829
141,1,-5.7287,-4.6741,0.230,87,214,17,0,0.756,40,0.00,2798,120.82,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),34.102(34.102%)(1.511m),17.652(17.652%)(0.000m),10.775(13.469%)(0.000m),40.000(100.000%)(3.214m),10.775(26.937%)(0.083m),8386.653,14655.218
142,1,-4.7654,-4.6891,0.251,301,818,14,21,0.754,80,0.00,2829,419.10,0,0,29.000(36.250%)(0.964m),59.000(59.000%)(4.179m),75.893(75.893%)(5.989m),25.818(25.818%)(0.623m),12.488(15.610%)(0.000m),23.000(57.500%)(1.393m),9.743(24.358%)(0.000m),2170.551,6983.292
143,1,-6.5501,-4.7405,0.237,164,402,46,0,0.753,55,0.00,2846,237.78,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),72.751(72.751%)(5.652m),23.668(23.668%)(0.393m),12.123(15.154%)(0.000m),40.000(100.000%)(3.214m),9.951(24.877%)(0.000m),8408.566,15300.686
144,1,-4.8527,-4.7647,0.258,140,353,25,0,0.751,55,0.00,2860,208.69,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),50.373(50.373%)(3.254m),20.698(20.698%)(0.075m),11.419(14.273%)(0.000m),40.000(100.000%)(3.214m),10.100(25.251%)(0.011m),4473.450,11776.346
145,1,-4.6898,-4.7519,0.240,290,727,93,0,0.750,70,0.00,2889,404.24,0,0,50.000(62.500%)(3.214m),76.000(76.000%)(6.000m),85.789(85.789%)(7.049m),26.062(26.062%)(0.650m),12.606(15.757%)(0.000m),40.000(100.000%)(3.214m),9.835(24.588%)(0.000m),6627.829,14954.701
146,1,-2.8432,-4.6966,0.243,163,451,23,0,0.748,60,0.00,2906,247.34,0,0,48.000(60.000%)(3.000m),62.000(62.000%)(4.500m),57.385(57.385%)(4.006m),21.896(21.896%)(0.203m),11.657(14.572%)(0.000m),40.000(100.000%)(3.214m),9.935(24.837%)(0.000m),1326.050,5457.505
147,1,-2.4471,-4.5730,0.219,339,831,55,0,0.747,75,0.00,2940,459.88,0,0,42.000(52.500%)(2.357m),45.000(45.000%)(2.679m),25.465(25.465%)(0.586m),15.357(15.357%)(0.000m),10.246(12.808%)(0.000m),40.000(100.000%)(3.214m),11.728(29.320%)(0.185m),1143.311,6719.117
148,1,-3.1030,-4.6331,0.219,334,888,26,43,0.745,80,0.00,2974,466.57,0,0,22.629(28.286%)(0.282m),47.116(47.116%)(2.905m),66.000(66.000%)(4.929m),32.000(32.000%)(1.286m),11.000(13.750%)(0.000m),16.057(40.142%)(0.649m),11.000(27.500%)(0.107m),540.640,5401.462
149,1,-4.1431,-4.6721,0.246,128,328,18,0,0.744,50,0.00,2987,190.30,0,0,12.632(15.790%)(0.000m),26.116(26.116%)(0.655m),82.317(82.317%)(6.677m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.855(24.639%)(0.000m),40.000(100.000%)(3.214m),5152.068,12437.457
150,1,-3.1453,-4.6365,0.225,198,499,18,0,0.742,60,0.00,3007,300.01,0,0,63.124(78.905%)(4.620m),90.000(90.000%)(7.500m),46.322(46.322%)(2.820m),20.162(20.162%)(0.017m),11.373(14.216%)(0.000m),40.000(100.000%)(3.214m),10.311(25.778%)(0.033m),3972.756,8148.443
151,1,-2.5350,-4.5663,0.235,145,408,17,0,0.741,60,0.00,3022,222.70,0,0,53.000(66.250%)(3.536m),68.000(68.000%)(5.143m),40.575(40.575%)(2.204m),19.019(19.019%)(0.000m),11.070(13.837%)(0.000m),40.000(100.000%)(3.214m),10.413(26.032%)(0.044m),1402.293,4763.381
152,1,-0.3878,-4.4600,0.235,358,898,16,41,0.739,75,0.00,3058,516.78,0,0,13.000(16.250%)(0.000m),22.000(22.000%)(0.214m),53.000(53.000%)(3.536m),53.047(53.047%)(3.541m),25.578(31.973%)(0.598m),40.000(100.000%)(3.214m),18.218(45.546%)(0.881m),1746.658,7822.769
153,1,-4.2795,-4.4985,0.230,133,350,19,0,0.738,55,0.00,3072,195.01,0,0,65.900(82.375%)(4.918m),90.000(90.000%)(7.500m),30.041(30.041%)(1.076m),16.330(16.330%)(0.000m),10.232(12.790%)(0.000m),40.000(100.000%)(3.214m),10.614(26.535%)(0.066m),2639.521,7468.101
154,1,-4.4707,-4.4893,0.196,199,505,20,0,0.736,65,0.00,3092,279.90,0,0,62.696(78.370%)(4.575m),77.000(77.000%)(6.107m),75.795(75.795%)(5.978m),26.257(26.257%)(0.670m),12.700(15.875%)(0.000m),40.000(100.000%)(3.214m),9.909(24.772%)(0.000m),3250.032,7311.332
155,1,-2.9087,-4.4312,0.211,230,571,23,0,0.735,65,0.00,3115,350.78,0,0,66.167(82.709%)(4.946m),86.000(86.000%)(7.071m),51.384(51.384%)(3.363m),21.113(21.113%)(0.119m),11.648(14.560%)(0.000m),40.000(100.000%)(3.214m),10.303(25.758%)(0.032m),4765.747,10069.177
156,1,-4.4908,-4.4249,0.193,293,774,14,24,0.733,75,0.00,3145,427.00,0,0,10.790(13.487%)(0.000m),17.677(17.677%)(0.000m),34.149(34.149%)(1.516m),35.000(35.000%)(1.607m),25.000(31.250%)(0.536m),10.790(26.974%)(0.085m),28.000(70.000%)(1.929m),1904.017,6603.657
157,1,-0.8513,-4.3631,0.209,240,645,20,0,0.732,70,0.00,3169,309.24,0,0,39.000(48.750%)(2.036m),77.000(77.000%)(6.107m),50.494(50.494%)(3.267m),20.747(20.747%)(0.080m),11.446(14.307%)(0.000m),40.000(100.000%)(3.214m),10.125(25.311%)(0.013m),2726.684,6244.567
158,1,-2.3802,-4.2408,0.199,265,707,23,0,0.730,75,0.00,3196,389.41,0,0,37.000(46.250%)(1.821m),51.000(51.000%)(3.321m),49.265(49.265%)(3.135m),20.242(20.242%)(0.026m),11.167(13.959%)(0.000m),40.000(100.000%)(3.214m),9.878(24.695%)(0.000m),2166.448,5534.387
159,1,-3.0631,-4.1970,0.194,200,513,31,0,0.729,65,0.00,3216,297.49,0,0,62.000(77.500%)(4.500m),86.000(86.000%)(7.071m),80.899(80.899%)(6.525m),25.805(25.805%)(0.622m),12.482(15.602%)(0.000m),40.000(100.000%)(3.214m),9.738(24.346%)(0.000m),3814.831,9351.627
160,1,-5.1571,-4.1675,0.171,153,389,17,0,0.727,55,0.00,3232,224.30,0,0,10.663(13.328%)(0.000m),17.469(17.469%)(0.000m),33.747(33.747%)(1.473m),92.000(92.000%)(7.714m),76.230(95.288%)(6.025m),10.663(26.657%)(0.071m),40.000(100.000%)(3.214m),3348.390,10947.897
161,1,-5.0340,-4.1828,0.190,161,392,17,0,0.726,55,0.00,3249,215.78,0,0,11.763(14.704%)(0.000m),21.570(21.570%)(0.168m),53.779(53.779%)(3.619m),100.000(100.000%)(8.571m),67.684(84.605%)(5.109m),10.277(25.693%)(0.030m),40.000(100.000%)(3.214m),5780.202,14869.570
162,1,-2.0044,-4.1014,0.190,348,877,74,0,0.724,75,0.00,3284,487.72,0,0,11.840(14.800%)(0.000m),21.969(21.969%)(0.211m),48.000(48.000%)(3.000m),44.000(44.000%)(2.571m),39.000(48.750%)(2.036m),10.217(25.541%)(0.023m),35.939(89.846%)(2.779m),1665.935,5479.370
163,1,-7.1967,-4.1815,0.189,323,843,32,87,0.723,80,0.00,3317,496.57,0,0,10.978(13.723%)(0.000m),19.255(19.255%)(0.000m),43.094(43.094%)(2.474m),37.000(37.000%)(1.821m),18.000(22.500%)(0.000m),10.076(25.191%)(0.008m),13.000(32.500%)(0.321m),2523.655,7302.342
164,1,-4.9538,-4.1911,0.187,187,462,21,0,0.722,60,0.00,3336,341.15,0,0,10.907(13.633%)(0.000m),17.868(17.868%)(0.000m),34.519(34.519%)(1.556m),92.000(92.000%)(7.714m),61.490(76.862%)(4.445m),10.907(27.266%)(0.097m),40.000(100.000%)(3.214m),4610.967,8747.483
165,1,-4.0812,-4.1748,0.194,312,876,33,35,0.720,80,0.00,3368,498.40,0,0,27.000(33.750%)(0.750m),64.000(64.000%)(4.714m),51.199(51.199%)(3.343m),21.037(21.037%)(0.111m),11.606(14.507%)(0.000m),19.000(47.500%)(0.964m),10.266(25.665%)(0.028m),1902.725,6513.848
166,1,-1.5381,-4.1432,0.177,267,695,33,0,0.719,70,0.00,3395,425.52,0,0,42.000(52.500%)(2.357m),57.000(57.000%)(3.964m),60.628(60.628%)(4.353m),22.474(22.474%)(0.265m),11.965(14.956%)(0.000m),40.000(100.000%)(3.214m),10.197(25.493%)(0.021m),1949.893,7513.277
167,1,-5.1257,-4.1723,0.183,166,401,21,0,0.717,55,0.00,3412,275.61,0,0,69.057(86.321%)(5.256m),100.000(100.000%)(8.571m),32.413(32.413%)(1.330m),16.778(16.778%)(0.000m),10.241(12.802%)(0.000m),40.000(100.000%)(3.214m),10.241(25.603%)(0.026m),5392.107,13301.156
168,1,-4.2724,-4.1589,0.188,266,703,18,51,0.716,75,0.00,3439,455.68,0,0,10.063(12.579%)(0.000m),15.669(15.669%)(0.000m),27.617(27.617%)(0.816m),35.000(35.000%)(1.607m),20.000(25.000%)(0.000m),10.830(27.075%)(0.089m),40.000(100.000%)(3.214m),578.041,5583.631
169,1,-2.2024,-4.1071,0.204,212,570,82,24,0.714,70,0.00,3461,379.27,0,0,63.177(78.971%)(4.626m),43.000(43.000%)(2.464m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),58.020(72.526%)(4.074m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3350.896
