episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
310,1,4.2168,4.3685,0.284,480,1275,0.539,75,0.00,9203,811.45,0,0,26.000(32.500%)(0.643m),66.000(66.000%)(4.929m),100.000(100.000%)(8.571m),45.034(45.034%)(2.682m),21.565(26.956%)(0.168m),12.000(30.000%)(0.214m),15.253(38.133%)(0.563m),1275.995,1305.742
311,1,4.4095,4.4809,0.248,252,641,0.538,55,0.00,9229,472.99,0,0,68.954(86.192%)(5.245m),100.000(100.000%)(8.571m),50.026(50.026%)(3.217m),20.555(20.555%)(0.059m),11.340(14.175%)(0.000m),40.000(100.000%)(3.214m),10.031(25.077%)(0.003m),None,None
312,1,-5.3786,4.3500,0.279,242,591,0.537,50,0.00,9254,423.79,0,0,10.029(12.536%)(0.000m),16.143(16.143%)(0.000m),30.165(30.165%)(1.089m),100.000(100.000%)(8.571m),49.856(62.320%)(3.199m),10.277(25.693%)(0.030m),36.304(90.761%)(2.818m),None,None
313,1,-0.1163,4.2015,0.292,276,763,0.535,60,0.00,9282,511.32,0,0,59.431(74.289%)(4.225m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),43.157(43.157%)(2.481m),20.764(25.954%)(0.082m),40.000(100.000%)(3.214m),14.625(36.562%)(0.496m),0.000,182.338
314,1,11.0266,4.4578,0.316,385,1021,0.534,70,0.00,9321,760.10,0,0,13.322(16.652%)(0.000m),28.998(28.998%)(0.964m),76.000(76.000%)(6.000m),41.000(41.000%)(2.250m),29.000(36.250%)(0.964m),9.741(24.353%)(0.000m),40.000(100.000%)(3.214m),377.163,1496.817
315,1,10.1293,4.7476,0.328,517,1327,0.533,75,0.00,9373,871.83,0,0,12.804(16.005%)(0.000m),27.777(27.777%)(0.833m),68.000(68.000%)(5.143m),63.000(63.000%)(4.607m),40.000(50.000%)(2.143m),9.611(24.027%)(0.000m),31.000(77.500%)(2.250m),2196.396,2832.543
316,1,4.5724,4.8184,0.263,266,674,0.532,55,0.00,9400,472.64,0,0,10.978(13.722%)(0.000m),17.985(17.985%)(0.000m),34.745(34.745%)(1.580m),97.000(97.000%)(8.250m),67.466(84.333%)(5.086m),10.978(27.445%)(0.105m),40.000(100.000%)(3.214m),None,None
317,1,10.4047,4.8552,0.293,355,923,0.531,65,0.00,9436,612.44,0,0,10.350(12.937%)(0.000m),16.246(16.246%)(0.000m),29.029(29.029%)(0.967m),50.000(50.000%)(3.214m),42.000(52.500%)(2.357m),11.003(27.507%)(0.107m),40.000(100.000%)(3.214m),902.027,2329.376
318,1,2.4963,4.8004,0.298,249,624,0.530,50,0.00,9461,466.71,0,0,62.087(77.609%)(4.509m),100.000(100.000%)(8.571m),48.849(48.849%)(3.091m),20.678(20.678%)(0.073m),11.537(14.421%)(0.000m),40.000(100.000%)(3.214m),10.332(25.829%)(0.036m),None,None
319,1,1.9237,4.7035,0.299,482,1272,0.529,75,0.00,9510,845.03,0,0,26.000(32.500%)(0.643m),30.000(30.000%)(1.071m),37.000(37.000%)(1.821m),29.816(29.816%)(1.052m),13.754(17.193%)(0.000m),11.000(27.500%)(0.107m),9.626(24.065%)(0.000m),131.257,1733.756
320,1,10.2828,4.8918,0.287,370,953,0.528,65,0.00,9547,617.69,0,0,50.000(62.500%)(3.214m),58.000(58.000%)(4.071m),49.300(49.300%)(3.139m),20.257(20.257%)(0.027m),11.175(13.969%)(0.000m),40.000(100.000%)(3.214m),9.885(24.713%)(0.000m),1683.980,3013.503
321,1,1.7325,4.8638,0.292,489,1266,0.527,75,0.00,9596,866.21,0,0,21.428(26.784%)(0.153m),44.580(44.580%)(2.634m),74.000(74.000%)(5.786m),67.000(67.000%)(5.036m),12.000(15.000%)(0.000m),15.209(38.022%)(0.558m),11.000(27.500%)(0.107m),2281.945,3143.210
322,1,6.3130,4.9117,0.246,495,1261,0.526,70,0.00,9646,892.09,0,0,12.062(15.077%)(0.000m),23.238(23.238%)(0.347m),35.000(35.000%)(1.607m),26.000(26.000%)(0.643m),24.000(30.000%)(0.429m),10.025(25.064%)(0.003m),33.000(82.500%)(2.464m),168.238,2186.746
323,1,8.0335,4.9580,0.295,709,1863,0.525,85,0.00,9717,1173.61,0,0,11.000(13.750%)(0.000m),17.000(17.000%)(0.000m),38.000(38.000%)(1.929m),32.000(32.000%)(1.286m),16.377(20.471%)(0.000m),11.000(27.500%)(0.107m),11.510(28.776%)(0.162m),84.717,1134.396
324,1,7.6639,5.1117,0.285,436,1104,0.524,70,0.00,9761,825.29,0,0,48.214(60.267%)(3.023m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),64.031(80.038%)(4.718m),35.238(88.095%)(2.704m),40.000(100.000%)(3.214m),0.000,2423.079
325,1,3.7312,5.1967,0.242,271,716,0.523,60,0.00,9789,441.81,0,0,12.711(15.889%)(0.000m),26.690(26.690%)(0.717m),100.000(100.000%)(8.571m),100.000(100.000%)(8.571m),64.000(80.000%)(4.714m),9.791(24.477%)(0.000m),40.000(100.000%)(3.214m),None,None
326,1,0.7263,5.3016,0.238,528,1345,0.522,75,0.00,9842,932.89,0,0,11.000(13.750%)(0.000m),19.000(19.000%)(0.000m),76.000(76.000%)(6.000m),46.599(46.599%)(2.850m),23.328(29.160%)(0.357m),11.000(27.500%)(0.107m),16.538(41.345%)(0.700m),1661.130,3338.945
327,1,1.9674,5.3536,0.253,296,786,0.521,60,0.00,9872,501.40,0,0,11.896(14.870%)(0.000m),22.625(22.625%)(0.281m),63.521(63.521%)(4.663m),100.000(100.000%)(8.571m),53.000(66.250%)(3.536m),10.012(25.031%)(0.001m),40.000(100.000%)(3.214m),None,None
328,1,-1.2523,5.2005,0.253,380,981,0.520,65,0.00,9910,685.85,0,0,12.555(15.694%)(0.000m),25.957(25.957%)(0.638m),71.230(71.230%)(5.489m),69.000(69.000%)(5.250m),45.000(56.250%)(2.679m),9.796(24.489%)(0.000m),40.000(100.000%)(3.214m),1624.723,1723.229
329,1,6.8630,5.1426,0.325,744,1908,0.519,85,0.00,9985,1190.85,0,0,35.000(43.750%)(1.607m),22.000(22.000%)(0.214m),24.000(24.000%)(0.429m),38.137(38.137%)(1.943m),17.994(22.493%)(0.000m),26.000(65.000%)(1.714m),12.658(31.646%)(0.285m),0.000,2105.033
330,1,3.2039,4.9787,0.268,225,616,0.518,55,0.00,10000,410.17,0,0,10.797(13.496%)(0.000m),18.550(18.550%)(0.000m),39.575(39.575%)(2.097m),83.000(83.000%)(6.750m),63.000(78.750%)(4.607m),10.156(25.390%)(0.017m),40.000(100.000%)(3.214m),1740.068,2039.512
331,1,5.6496,4.8687,0.231,279,726,0.517,55,0.00,10000,497.85,0,0,10.317(12.896%)(0.000m),16.902(16.902%)(0.000m),32.652(32.652%)(1.356m),79.000(79.000%)(6.321m),61.058(76.323%)(4.399m),10.317(25.792%)(0.034m),40.000(100.000%)(3.214m),1963.981,2732.208
332,1,-2.1423,4.5514,0.219,158,414,0.515,45,0.00,10000,283.86,0,0,10.534(13.168%)(0.000m),17.579(17.579%)(0.000m),35.229(35.229%)(1.632m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.280(25.700%)(0.030m),40.000(100.000%)(3.214m),None,None
333,1,2.5708,4.3741,0.290,208,534,0.514,50,0.00,10000,394.06,0,0,68.880(86.100%)(5.237m),100.000(100.000%)(8.571m),27.030(27.030%)(0.753m),15.737(15.737%)(0.000m),10.267(12.833%)(0.000m),40.000(100.000%)(3.214m),11.324(28.309%)(0.142m),None,None
334,1,-0.7548,4.2163,0.228,128,316,0.513,35,0.00,10000,216.07,0,0,66.030(82.538%)(4.932m),51.469(51.469%)(3.372m),19.795(19.795%)(0.000m),12.794(12.794%)(0.000m),8.958(11.198%)(0.000m),40.000(100.000%)(3.214m),11.193(27.982%)(0.128m),None,None
335,1,18.5841,4.6292,0.264,506,1259,0.512,70,0.00,10000,973.13,0,0,10.685(13.356%)(0.000m),18.177(18.177%)(0.000m),37.935(37.935%)(1.922m),54.000(54.000%)(3.643m),39.000(48.750%)(2.036m),10.175(25.437%)(0.019m),40.000(100.000%)(3.214m),1394.963,3070.632
336,1,1.8148,4.6647,0.273,613,1615,0.511,80,0.00,10000,988.94,0,0,26.000(32.500%)(0.643m),27.000(27.000%)(0.750m),30.000(30.000%)(1.071m),16.871(16.871%)(0.000m),10.571(13.214%)(0.000m),21.000(52.500%)(1.179m),10.966(27.415%)(0.104m),256.965,779.043
337,1,5.5415,4.7780,0.246,283,738,0.510,60,0.00,10000,517.88,0,0,12.130(15.162%)(0.000m),24.007(24.007%)(0.429m),74.714(74.714%)(5.862m),83.000(83.000%)(6.750m),67.000(83.750%)(5.036m),9.832(24.579%)(0.000m),40.000(100.000%)(3.214m),3443.375,4204.584
338,1,-0.0755,4.6255,0.325,368,928,0.509,65,0.00,10000,648.00,0,0,46.546(58.183%)(2.844m),85.758(85.758%)(7.046m),78.607(78.607%)(6.279m),29.543(29.543%)(1.022m),13.636(17.045%)(0.000m),33.968(84.921%)(2.568m),9.637(24.093%)(0.000m),2079.940,2666.041
339,1,5.0746,4.7701,0.322,287,769,0.508,60,0.00,10000,535.37,0,0,47.000(58.750%)(2.893m),51.000(51.000%)(3.321m),27.425(27.425%)(0.796m),15.767(15.767%)(0.000m),10.206(12.758%)(0.000m),40.000(100.000%)(3.214m),11.119(27.799%)(0.120m),1019.633,1383.319
340,1,13.8329,4.8553,0.263,568,1454,0.507,75,0.00,10000,980.87,0,0,20.039(25.048%)(0.004m),41.985(41.985%)(2.356m),58.000(58.000%)(4.071m),54.000(54.000%)(3.643m),37.000(46.250%)(1.821m),14.161(35.402%)(0.446m),11.000(27.500%)(0.107m),1438.427,2662.768
341,1,8.7577,4.8613,0.268,767,1954,0.506,85,0.00,10000,1386.53,0,0,19.314(24.142%)(0.000m),40.000(40.000%)(2.143m),44.000(44.000%)(2.571m),21.000(21.000%)(0.107m),26.000(32.500%)(0.643m),13.609(34.022%)(0.387m),24.000(60.000%)(1.500m),0.000,2209.543
342,1,5.7962,4.7853,0.246,527,1325,0.505,75,0.00,10000,972.54,0,0,13.468(16.835%)(0.000m),29.128(29.128%)(0.978m),55.000(55.000%)(3.750m),49.000(49.000%)(3.107m),39.000(48.750%)(2.036m),9.606(24.016%)(0.000m),40.000(100.000%)(3.214m),1265.659,2018.970
343,1,-2.9568,4.5059,0.270,129,324,0.504,35,0.00,10000,220.40,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),35.240(35.240%)(1.633m),17.919(17.919%)(0.000m),10.838(13.548%)(0.000m),40.000(100.000%)(3.214m),10.707(26.766%)(0.076m),None,None
344,1,4.7273,4.5556,0.237,425,1137,0.503,70,0.00,10000,793.51,0,0,11.452(14.316%)(0.000m),20.759(20.759%)(0.081m),50.522(50.522%)(3.270m),47.000(47.000%)(2.893m),24.000(30.000%)(0.429m),10.130(25.326%)(0.014m),22.000(55.000%)(1.286m),1141.727,2234.451
