episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
396,1,12.1280,6.9084,0.322,461,1212,0.453,75,0.00,13018,537.98,0,0,12.783(15.979%)(0.000m),26.779(26.779%)(0.726m),52.000(52.000%)(3.429m),42.000(42.000%)(2.357m),34.000(42.500%)(1.500m),9.846(24.615%)(0.000m),30.000(75.000%)(2.143m),549.616,1508.594
397,1,9.4372,6.9764,0.287,363,945,0.453,65,0.00,13055,440.76,0,0,44.693(55.867%)(2.646m),82.249(82.249%)(6.670m),42.000(42.000%)(2.357m),25.000(25.000%)(0.536m),23.000(28.750%)(0.321m),38.089(95.223%)(3.010m),40.000(100.000%)(3.214m),0.000,1000.002
398,1,8.0031,7.1308,0.292,557,1498,0.452,80,0.00,13111,651.10,0,0,19.716(24.645%)(0.000m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),39.000(48.750%)(2.036m),13.883(34.708%)(0.416m),27.000(67.500%)(1.821m),0.000,618.244
399,1,2.3182,7.0611,0.282,214,557,0.451,50,0.00,13133,279.04,0,0,12.510(15.638%)(0.000m),25.864(25.864%)(0.628m),85.136(85.136%)(6.979m),100.000(100.000%)(8.571m),67.378(84.222%)(5.076m),9.761(24.402%)(0.000m),40.000(100.000%)(3.214m),None,None
400,1,13.8644,7.2912,0.315,707,1857,0.450,85,0.00,13204,861.55,0,0,14.195(17.744%)(0.000m),30.442(30.442%)(1.119m),43.000(43.000%)(2.464m),23.000(23.000%)(0.321m),12.000(15.000%)(0.000m),9.955(24.887%)(0.000m),11.000(27.500%)(0.107m),503.817,1417.622
401,1,10.1584,7.1953,0.288,402,1068,0.449,70,0.00,13245,476.68,0,0,17.689(22.112%)(0.000m),36.925(36.925%)(1.813m),49.000(49.000%)(3.107m),18.000(18.000%)(0.000m),11.000(13.750%)(0.000m),12.463(31.158%)(0.264m),11.000(27.500%)(0.107m),1084.337,1459.325
402,1,9.1695,7.1577,0.243,325,826,0.448,60,0.00,13278,402.96,0,0,11.344(14.180%)(0.000m),19.491(19.491%)(0.000m),41.582(41.582%)(2.312m),74.000(74.000%)(5.786m),67.563(84.454%)(5.096m),10.671(26.678%)(0.072m),40.000(100.000%)(3.214m),1322.212,1532.360
403,1,11.0683,7.2448,0.275,618,1637,0.447,80,0.00,13340,697.95,0,0,23.449(29.311%)(0.370m),31.000(31.000%)(1.179m),38.000(38.000%)(1.929m),21.000(21.000%)(0.107m),22.000(27.500%)(0.214m),16.610(41.524%)(0.708m),17.000(42.500%)(0.750m),321.700,1382.076
404,1,10.6933,7.5129,0.272,585,1571,0.446,80,0.00,13399,682.92,0,0,22.540(28.175%)(0.272m),47.017(47.017%)(2.895m),66.000(66.000%)(4.929m),24.000(24.000%)(0.429m),14.000(17.500%)(0.000m),15.972(39.930%)(0.640m),28.000(70.000%)(1.929m),735.041,1223.265
405,1,4.8214,7.4180,0.281,285,807,0.445,65,0.00,13428,333.62,0,0,12.517(15.646%)(0.000m),25.878(25.878%)(0.630m),89.000(89.000%)(7.393m),68.000(68.000%)(5.143m),37.000(46.250%)(1.821m),9.766(24.414%)(0.000m),38.555(96.388%)(3.059m),1236.525,2031.260
406,1,8.8587,7.5254,0.229,378,979,0.444,65,0.00,13466,471.35,0,0,42.371(52.964%)(2.397m),78.621(78.621%)(6.281m),50.000(50.000%)(3.214m),27.000(27.000%)(0.750m),23.000(28.750%)(0.321m),36.562(91.406%)(2.846m),40.000(100.000%)(3.214m),37.516,1253.128
407,1,7.8901,7.5898,0.250,415,1038,0.444,65,0.00,13508,504.97,0,0,54.000(67.500%)(3.643m),60.000(60.000%)(4.286m),69.000(69.000%)(5.250m),25.978(25.978%)(0.640m),12.565(15.706%)(0.000m),40.000(100.000%)(3.214m),9.803(24.508%)(0.000m),1485.224,2909.783
408,1,19.2880,8.0369,0.301,956,2482,0.443,90,0.00,13604,1069.71,0,0,11.302(14.127%)(0.000m),20.485(20.485%)(0.052m),33.000(33.000%)(1.393m),28.000(28.000%)(0.857m),14.458(18.073%)(0.000m),9.997(24.992%)(0.000m),10.145(25.362%)(0.016m),435.009,1980.638
409,1,12.4790,8.1779,0.291,579,1558,0.442,80,0.00,13662,665.11,0,0,17.910(22.388%)(0.000m),37.715(37.715%)(1.898m),34.000(34.000%)(1.500m),18.000(18.000%)(0.000m),17.000(21.250%)(0.000m),12.619(31.548%)(0.281m),28.000(70.000%)(1.929m),442.053,1308.254
410,1,3.8899,8.1500,0.277,455,1193,0.441,70,0.00,13708,555.10,0,0,12.000(15.000%)(0.000m),72.000(72.000%)(5.571m),81.000(81.000%)(6.536m),45.045(45.045%)(2.683m),21.487(26.859%)(0.159m),11.000(27.500%)(0.107m),15.171(37.927%)(0.554m),1510.438,2360.044
411,1,6.3938,8.2288,0.332,355,934,0.440,65,0.00,13744,447.82,0,0,13.160(16.450%)(0.000m),28.433(28.433%)(0.904m),76.589(76.589%)(6.063m),61.000(61.000%)(4.393m),41.000(51.250%)(2.250m),9.623(24.058%)(0.000m),40.000(100.000%)(3.214m),3881.218,4499.866
412,1,8.9333,8.3750,0.272,372,960,0.439,65,0.00,13782,472.80,0,0,11.075(13.843%)(0.000m),19.633(19.633%)(0.000m),45.106(45.106%)(2.690m),69.000(69.000%)(5.250m),44.000(55.000%)(2.571m),10.041(25.102%)(0.004m),40.000(100.000%)(3.214m),1176.531,1863.124
413,1,10.7821,8.5594,0.256,554,1372,0.438,75,0.00,13838,703.18,0,0,28.000(35.000%)(0.857m),33.000(33.000%)(1.393m),30.240(30.240%)(1.097m),16.685(16.685%)(0.000m),10.542(13.178%)(0.000m),35.203(88.008%)(2.700m),11.071(27.677%)(0.115m),266.242,2267.849
414,1,17.0504,8.7640,0.247,447,1126,0.437,70,0.00,13883,534.01,0,0,25.000(31.250%)(0.536m),20.000(20.000%)(0.000m),33.000(33.000%)(1.393m),100.000(100.000%)(8.571m),54.616(68.270%)(3.709m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,1406.877
415,1,11.2423,8.8449,0.267,609,1622,0.437,80,0.00,13944,720.23,0,0,22.074(27.593%)(0.222m),31.000(31.000%)(1.179m),25.000(25.000%)(0.536m),15.000(15.000%)(0.000m),19.000(23.750%)(0.000m),15.615(39.037%)(0.602m),28.000(70.000%)(1.929m),405.345,1135.398
