episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
946,1,4.3399,15.1222,0.210,867,2306,0.151,90,0.32,43049,1389.92,0,0,15.000(18.750%)(0.000m),23.000(23.000%)(0.321m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),20.940(26.175%)(0.101m),11.000(27.500%)(0.107m),14.800(37.000%)(0.514m),0.000,1157.680
947,1,12.1057,14.5938,0.224,1003,2730,0.150,95,0.32,43150,1576.06,0,0,16.800(21.000%)(0.000m),35.651(35.651%)(1.677m),43.404(43.404%)(2.508m),19.394(19.394%)(0.000m),11.057(13.821%)(0.000m),11.801(29.503%)(0.193m),10.149(25.372%)(0.016m),485.571,1432.716
948,1,15.6079,14.6758,0.245,435,1118,0.150,70,0.32,43194,678.10,0,0,33.000(41.250%)(1.393m),39.000(39.000%)(2.036m),43.000(43.000%)(2.464m),23.134(23.134%)(0.336m),12.008(15.010%)(0.000m),40.000(100.000%)(3.214m),9.981(24.952%)(0.000m),555.885,1840.058
949,1,16.8253,14.7114,0.239,873,2451,0.150,95,0.32,43282,1296.18,0,0,14.606(18.257%)(0.000m),31.655(31.655%)(1.249m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),16.000(20.000%)(0.000m),10.223(25.557%)(0.024m),12.000(30.000%)(0.214m),0.000,1457.324
950,1,24.9595,15.0099,0.226,988,2694,0.150,95,0.32,43381,1516.88,0,0,17.711(22.138%)(0.000m),24.000(24.000%)(0.429m),57.000(57.000%)(3.964m),28.000(28.000%)(0.857m),28.000(35.000%)(0.857m),12.452(31.129%)(0.263m),27.000(67.500%)(1.821m),0.000,1470.625
951,1,14.7414,15.0401,0.253,583,1587,0.149,80,0.32,43440,852.96,0,0,12.000(15.000%)(0.000m),22.000(22.000%)(0.214m),37.000(37.000%)(1.821m),31.000(31.000%)(1.179m),15.197(18.996%)(0.000m),10.000(25.000%)(0.000m),10.655(26.637%)(0.070m),172.500,1598.953
952,1,9.8471,15.0181,0.255,403,1164,0.149,75,0.32,43481,584.50,0,0,26.000(32.500%)(0.643m),31.000(31.000%)(1.179m),35.000(35.000%)(1.607m),25.000(25.000%)(0.536m),22.240(27.800%)(0.240m),22.000(55.000%)(1.286m),15.720(39.300%)(0.613m),0.000,699.748
953,1,9.1621,14.8529,0.255,354,954,0.149,65,0.31,43517,493.06,0,0,32.000(40.000%)(1.286m),41.000(41.000%)(2.250m),59.000(59.000%)(4.179m),22.802(22.802%)(0.300m),11.989(14.986%)(0.000m),33.000(82.500%)(2.464m),10.090(25.226%)(0.010m),643.108,1371.561
954,1,23.2832,15.0102,0.236,773,2099,0.148,90,0.31,43595,1235.70,0,0,17.845(22.306%)(0.000m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),21.000(26.250%)(0.107m),12.542(31.354%)(0.272m),30.000(75.000%)(2.143m),0.000,1090.077
955,1,10.3412,14.9553,0.231,864,2275,0.148,90,0.31,43682,1348.05,0,0,13.046(16.307%)(0.000m),27.774(27.774%)(0.833m),34.000(34.000%)(1.500m),31.000(31.000%)(1.179m),22.000(27.500%)(0.214m),9.666(24.164%)(0.000m),23.000(57.500%)(1.393m),323.906,1719.592
956,1,16.8205,14.9940,0.246,816,2245,0.148,90,0.31,43764,1082.96,0,0,13.309(16.637%)(0.000m),28.967(28.967%)(0.961m),40.000(40.000%)(2.143m),28.000(28.000%)(0.857m),19.183(23.979%)(0.000m),9.605(24.013%)(0.000m),13.514(33.785%)(0.377m),37.946,1192.740
957,1,19.5905,15.0743,0.240,552,1486,0.148,80,0.31,43820,878.24,0,0,21.995(27.494%)(0.214m),29.000(29.000%)(0.964m),45.000(45.000%)(2.679m),49.000(49.000%)(3.107m),41.000(51.250%)(2.250m),15.603(39.008%)(0.600m),28.000(70.000%)(1.929m),40.127,1510.136
958,1,19.8215,15.1392,0.254,1159,3063,0.147,95,0.31,43936,1858.90,0,0,18.029(22.537%)(0.000m),27.000(27.000%)(0.750m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),31.000(38.750%)(1.179m),12.683(31.706%)(0.287m),23.000(57.500%)(1.393m),0.000,1556.207
959,1,18.9169,15.2696,0.300,702,1889,0.147,85,0.31,44007,1149.93,0,0,18.528(23.160%)(0.000m),30.000(30.000%)(1.071m),47.000(47.000%)(2.893m),45.000(45.000%)(2.679m),24.000(30.000%)(0.429m),13.009(32.522%)(0.322m),17.000(42.500%)(0.750m),72.498,1839.507
960,1,11.5019,15.2261,0.256,311,832,0.147,65,0.31,44039,480.63,0,0,68.616(85.770%)(5.209m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),64.491(80.613%)(4.767m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,795.768
961,1,21.4992,15.4359,0.238,829,2223,0.146,90,0.31,44122,1139.17,0,0,13.649(17.061%)(0.000m),29.376(29.376%)(1.005m),44.000(44.000%)(2.571m),42.000(42.000%)(2.357m),28.000(35.000%)(0.857m),9.597(23.992%)(0.000m),20.000(50.000%)(1.071m),186.714,1685.843
962,1,18.7431,15.5920,0.280,744,2032,0.146,90,0.31,44197,1044.52,0,0,10.665(13.331%)(0.000m),17.473(17.473%)(0.000m),33.754(33.754%)(1.474m),28.000(28.000%)(0.857m),20.607(25.759%)(0.065m),10.665(26.663%)(0.071m),14.547(36.369%)(0.487m),37.488,1745.904
963,1,13.1137,15.5186,0.236,570,1530,0.146,80,0.31,44254,836.54,0,0,19.195(23.994%)(0.000m),40.625(40.625%)(2.210m),39.000(39.000%)(2.036m),22.000(22.000%)(0.214m),30.000(37.500%)(1.071m),13.511(33.777%)(0.376m),28.000(70.000%)(1.929m),0.000,1689.331
964,1,20.2961,15.5473,0.257,638,1671,0.145,80,0.31,44318,896.62,0,0,29.000(36.250%)(0.964m),31.000(31.000%)(1.179m),34.000(34.000%)(1.500m),24.000(24.000%)(0.429m),18.188(22.734%)(0.000m),31.000(77.500%)(2.250m),12.833(32.082%)(0.304m),0.000,1389.557
965,1,11.2975,15.5205,0.250,462,1292,0.145,75,0.31,44365,567.46,0,0,18.709(23.387%)(0.000m),23.000(23.000%)(0.321m),53.000(53.000%)(3.536m),36.000(36.000%)(1.714m),33.000(41.250%)(1.393m),13.185(32.963%)(0.341m),29.000(72.500%)(2.036m),0.000,985.396
