episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
192,1,-2.1973,0.2857,0.122,353,934,0.682,65,0.00,4558,574.55,0,0,21.000(26.250%)(0.107m),18.000(18.000%)(0.000m),35.000(35.000%)(1.607m),44.902(44.902%)(2.668m),21.499(26.873%)(0.161m),40.000(100.000%)(3.214m),15.206(38.016%)(0.558m),None,None
193,1,-1.9492,0.2322,0.154,83,226,0.681,30,0.00,4567,159.41,0,0,77.786(97.233%)(6.191m),79.117(79.117%)(6.334m),24.437(24.437%)(0.475m),15.057(15.057%)(0.000m),10.191(12.739%)(0.000m),40.000(100.000%)(3.214m),11.958(29.896%)(0.210m),None,None
194,1,-1.1582,0.1376,0.137,323,820,0.680,60,0.00,4600,627.75,0,0,69.000(86.250%)(5.250m),78.000(78.000%)(6.214m),36.502(36.502%)(1.768m),17.858(17.858%)(0.000m),10.600(13.251%)(0.000m),40.000(100.000%)(3.214m),10.219(25.547%)(0.023m),1934.027,2989.569
195,1,9.1634,0.3420,0.123,451,1142,0.678,70,0.00,4646,794.53,0,0,10.067(12.583%)(0.000m),15.313(15.313%)(0.000m),25.984(25.984%)(0.641m),38.000(38.000%)(1.929m),32.000(40.000%)(1.286m),11.241(28.102%)(0.133m),40.000(100.000%)(3.214m),324.139,2466.265
196,1,-1.1682,0.3811,0.135,444,1159,0.677,70,0.00,4691,769.06,0,0,11.000(13.750%)(0.000m),18.000(18.000%)(0.000m),97.000(97.000%)(8.250m),57.343(57.343%)(4.001m),27.618(34.523%)(0.816m),11.000(27.500%)(0.107m),19.636(49.089%)(1.032m),2152.324,2926.995
197,1,-6.2596,0.3388,0.121,222,553,0.675,50,0.00,4714,391.19,0,0,11.592(14.490%)(0.000m),21.012(21.012%)(0.108m),51.137(51.137%)(3.336m),77.923(77.923%)(6.206m),37.714(47.143%)(1.898m),10.254(25.634%)(0.027m),27.261(68.153%)(1.849m),None,None
198,1,4.5477,0.4682,0.137,236,591,0.674,50,0.00,4738,382.56,0,0,10.455(13.068%)(0.000m),16.279(16.279%)(0.000m),28.691(28.691%)(0.931m),100.000(100.000%)(8.571m),67.584(84.480%)(5.098m),11.251(28.128%)(0.134m),40.000(100.000%)(3.214m),None,None
199,1,-1.1380,0.4829,0.136,454,1124,0.673,70,0.00,4784,792.17,0,0,49.000(61.250%)(3.107m),30.821(30.821%)(1.159m),15.954(15.954%)(0.000m),11.281(11.281%)(0.000m),8.489(10.611%)(0.000m),39.498(98.744%)(3.160m),12.410(31.025%)(0.258m),1043.604,2886.548
200,1,4.9180,0.6436,0.140,412,1017,0.671,65,0.00,4826,658.96,0,0,11.359(14.198%)(0.000m),20.136(20.136%)(0.015m),46.262(46.262%)(2.814m),78.000(78.000%)(6.214m),58.285(72.856%)(4.102m),10.298(25.745%)(0.032m),40.000(100.000%)(3.214m),3184.315,3924.181
201,1,-0.1932,0.7033,0.131,167,418,0.670,40,0.00,4843,332.99,0,0,65.759(82.199%)(4.903m),100.000(100.000%)(8.571m),26.124(26.124%)(0.656m),15.019(15.019%)(0.000m),9.722(12.153%)(0.000m),40.000(100.000%)(3.214m),10.592(26.480%)(0.063m),None,None
202,1,-1.1328,0.6814,0.134,505,1281,0.669,70,0.00,4894,799.22,0,0,13.000(16.250%)(0.000m),24.000(24.000%)(0.429m),96.000(96.000%)(8.143m),41.911(41.911%)(2.348m),20.018(25.023%)(0.002m),27.076(67.689%)(1.830m),14.152(35.380%)(0.445m),1997.400,2298.933
