episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
637,1,16.1214,11.8384,0.309,606,1615,0.280,80,0.00,10000,877.56,0,0,19.430(24.288%)(0.000m),41.000(41.000%)(2.250m),44.000(44.000%)(2.571m),20.000(20.000%)(0.000m),19.000(23.750%)(0.000m),13.670(34.174%)(0.393m),24.000(60.000%)(1.500m),519.628,1912.545
638,1,15.1947,11.8713,0.306,625,1698,0.279,85,0.00,10000,898.86,0,0,18.326(22.907%)(0.000m),38.028(38.028%)(1.932m),49.000(49.000%)(3.107m),45.000(45.000%)(2.679m),15.000(18.750%)(0.000m),12.927(32.318%)(0.314m),10.000(25.000%)(0.000m),1034.636,2093.821
639,1,15.4132,12.0492,0.311,460,1162,0.279,70,0.00,10000,690.70,0,0,10.456(13.069%)(0.000m),17.129(17.129%)(0.000m),33.092(33.092%)(1.403m),48.000(48.000%)(3.000m),34.000(42.500%)(1.500m),10.456(26.139%)(0.049m),40.000(100.000%)(3.214m),747.313,2029.015
640,1,13.5539,12.2308,0.313,617,1627,0.278,80,0.00,10000,871.73,0,0,33.000(41.250%)(1.393m),47.000(47.000%)(2.893m),19.000(19.000%)(0.000m),19.000(19.000%)(0.000m),19.177(23.971%)(0.000m),30.000(75.000%)(2.143m),13.484(33.711%)(0.373m),0.000,2404.533
641,1,11.3644,12.3000,0.329,702,1816,0.278,80,0.00,10000,947.01,0,0,22.997(28.746%)(0.321m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),25.909(25.909%)(0.633m),12.908(16.135%)(0.000m),16.308(40.770%)(0.676m),10.331(25.826%)(0.035m),0.000,2573.792
642,1,17.4105,12.2957,0.332,596,1659,0.277,85,0.00,10000,826.38,0,0,35.000(43.750%)(1.607m),44.000(44.000%)(2.571m),57.000(57.000%)(3.964m),44.465(44.465%)(2.621m),21.526(26.907%)(0.163m),19.000(47.500%)(0.964m),15.180(37.949%)(0.555m),483.335,1405.057
643,1,8.8698,12.1876,0.318,242,699,0.277,60,0.00,10000,367.65,0,0,35.000(43.750%)(1.607m),52.000(52.000%)(3.429m),32.462(32.462%)(1.335m),16.804(16.804%)(0.000m),10.257(12.821%)(0.000m),40.000(100.000%)(3.214m),10.257(25.642%)(0.028m),507.806,1127.051
644,1,12.8427,12.2669,0.305,675,1819,0.276,85,0.00,10000,970.68,0,0,18.957(23.697%)(0.000m),40.233(40.233%)(2.168m),66.000(66.000%)(4.929m),46.000(46.000%)(2.786m),22.000(27.500%)(0.214m),13.331(33.327%)(0.357m),11.000(27.500%)(0.107m),1121.583,2628.349
645,1,3.1924,11.8900,0.331,581,1438,0.275,75,0.00,10000,799.52,0,0,12.587(15.734%)(0.000m),26.418(26.418%)(0.688m),51.000(51.000%)(3.321m),48.000(48.000%)(3.000m),40.000(50.000%)(2.143m),9.696(24.239%)(0.000m),30.606(76.516%)(2.208m),1063.450,2484.819
646,1,11.5130,11.8212,0.311,344,891,0.275,65,0.00,10000,454.44,0,0,10.244(12.805%)(0.000m),15.951(15.951%)(0.000m),28.114(28.114%)(0.869m),43.000(43.000%)(2.464m),42.000(52.500%)(2.357m),11.025(27.562%)(0.110m),40.000(100.000%)(3.214m),851.863,1659.797
