episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
281,1,8.4299,-0.3395,0.340,457,1154,0.571,70,0.00,6819,772.43,0,0,12.982(16.227%)(0.000m),28.162(28.162%)(0.875m),100.000(100.000%)(8.571m),76.000(76.000%)(6.000m),41.000(51.250%)(2.250m),9.744(24.361%)(0.000m),40.000(100.000%)(3.214m),None,None
282,1,-2.7590,-0.3208,0.389,681,1750,0.570,80,0.00,6888,951.98,0,0,34.000(42.500%)(1.500m),40.000(40.000%)(2.143m),43.000(43.000%)(2.464m),26.734(26.734%)(0.722m),12.732(15.915%)(0.000m),22.000(55.000%)(1.286m),9.807(24.518%)(0.000m),514.112,1606.560
283,1,2.2734,-0.1953,0.406,194,509,0.569,50,0.00,6908,344.49,0,0,65.837(82.296%)(4.911m),100.000(100.000%)(8.571m),38.998(38.998%)(2.036m),18.686(18.686%)(0.000m),10.985(13.731%)(0.000m),40.000(100.000%)(3.214m),10.460(26.150%)(0.049m),None,None
284,1,-2.7074,-0.3057,0.429,226,560,0.567,50,0.00,6931,339.11,0,0,56.967(71.208%)(3.961m),100.000(100.000%)(8.571m),41.008(41.008%)(2.251m),18.780(18.780%)(0.000m),10.820(13.525%)(0.000m),40.000(100.000%)(3.214m),10.054(25.134%)(0.006m),None,None
285,1,-0.0607,-0.2976,0.352,285,717,0.566,55,0.00,6960,486.43,0,0,10.934(13.668%)(0.000m),18.787(18.787%)(0.000m),40.079(40.079%)(2.151m),96.282(96.282%)(8.173m),46.570(58.213%)(2.847m),10.285(25.714%)(0.031m),33.851(84.628%)(2.555m),None,None
286,1,-0.0614,-0.2565,0.412,339,908,0.565,65,0.00,6994,556.05,0,0,38.000(47.500%)(1.929m),71.000(71.000%)(5.464m),69.835(69.835%)(5.339m),25.068(25.068%)(0.543m),12.308(15.385%)(0.000m),31.949(79.872%)(2.352m),9.726(24.316%)(0.000m),None,None
287,1,9.0762,-0.1384,0.429,420,1123,0.564,70,0.00,7036,536.51,0,0,34.000(42.500%)(1.500m),89.000(89.000%)(7.393m),50.859(50.859%)(3.306m),20.897(20.897%)(0.096m),11.529(14.411%)(0.000m),27.000(67.500%)(1.821m),10.198(25.495%)(0.021m),None,None
288,1,0.7193,-0.0676,0.416,266,696,0.563,55,0.00,7063,388.23,0,0,55.895(69.868%)(3.846m),95.000(95.000%)(8.036m),63.948(63.948%)(4.709m),23.415(23.415%)(0.366m),11.994(14.992%)(0.000m),40.000(100.000%)(3.214m),9.845(24.611%)(0.000m),None,None
289,1,0.9129,-0.0624,0.491,206,534,0.562,50,0.00,7084,322.86,0,0,11.951(14.938%)(0.000m),22.729(22.729%)(0.292m),63.812(63.812%)(4.694m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.058(25.146%)(0.006m),40.000(100.000%)(3.214m),None,None
290,1,2.1757,0.0150,0.501,273,751,0.561,60,0.00,7112,452.08,0,0,24.000(30.000%)(0.429m),20.000(20.000%)(0.000m),45.000(45.000%)(2.679m),100.000(100.000%)(8.571m),53.090(66.362%)(3.545m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,810.810
