episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
78,2,-1.5617,-2.2729,0.327,294,766,0.857,75,1.28,1712,188.86,0,0,10.046(12.558%)(0.000m),15.900(15.900%)(0.000m),28.818(28.818%)(0.945m),69.281(69.281%)(5.280m),36.999(46.249%)(1.821m),10.550(26.375%)(0.059m),26.688(66.719%)(1.788m),None,None
79,2,1.1940,-2.1843,0.278,525,1321,0.855,85,1.27,1765,334.72,0,0,23.571(29.463%)(0.383m),49.064(49.064%)(3.114m),70.000(70.000%)(5.357m),22.000(22.000%)(0.214m),12.000(15.000%)(0.000m),16.728(41.820%)(0.721m),21.185(52.962%)(1.198m),1637.202,2724.942
80,2,-7.6089,-2.3135,0.283,369,912,0.854,75,1.25,1802,245.88,0,0,51.495(64.369%)(3.375m),87.000(87.000%)(7.179m),47.827(47.827%)(2.981m),20.245(20.245%)(0.026m),11.295(14.119%)(0.000m),37.503(93.758%)(2.947m),10.115(25.289%)(0.012m),2872.997,3420.987
81,2,-4.1010,-2.4502,0.229,114,278,0.852,45,1.23,1814,78.95,0,0,9.732(12.165%)(0.000m),15.154(15.154%)(0.000m),26.708(26.708%)(0.719m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.474(26.184%)(0.051m),40.000(100.000%)(3.214m),None,None
82,2,0.1463,-2.3786,0.250,169,441,0.850,60,1.22,1831,109.45,0,0,71.635(89.543%)(5.532m),100.000(100.000%)(8.571m),68.802(68.802%)(5.229m),25.468(25.468%)(0.586m),12.505(15.631%)(0.000m),40.000(100.000%)(3.214m),9.882(24.704%)(0.000m),None,None
83,2,-3.9737,-2.3497,0.259,145,370,0.849,55,1.20,1846,97.71,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),41.004(41.004%)(2.250m),19.220(19.220%)(0.000m),11.187(13.983%)(0.000m),40.000(100.000%)(3.214m),10.523(26.307%)(0.056m),None,None
84,2,-4.3392,-2.3745,0.312,82,199,0.847,35,1.19,1855,53.44,0,0,9.347(11.684%)(0.000m),13.908(13.908%)(0.000m),22.812(22.812%)(0.301m),78.210(78.210%)(6.237m),77.067(96.334%)(6.114m),10.832(27.080%)(0.089m),40.000(100.000%)(3.214m),None,None
85,2,-3.9383,-2.3725,0.258,87,209,0.845,40,1.18,1864,57.63,0,0,9.294(11.617%)(0.000m),13.104(13.104%)(0.000m),19.930(19.930%)(0.000m),48.505(48.505%)(3.054m),77.067(96.334%)(6.114m),11.912(29.779%)(0.205m),40.000(100.000%)(3.214m),None,None
86,2,-3.1374,-2.3461,0.291,620,1645,0.844,95,1.16,1926,384.97,0,0,15.368(19.209%)(0.000m),32.910(32.910%)(1.383m),35.000(35.000%)(1.607m),18.000(18.000%)(0.000m),15.000(18.750%)(0.000m),10.780(26.949%)(0.084m),11.000(27.500%)(0.107m),545.062,1833.794
87,2,-2.1460,-2.4449,0.290,272,672,0.842,65,1.15,1954,192.11,0,0,47.616(59.520%)(2.959m),54.534(54.534%)(3.700m),20.974(20.974%)(0.104m),13.556(13.556%)(0.000m),9.492(11.865%)(0.000m),34.848(87.121%)(2.662m),11.860(29.649%)(0.199m),None,None
