episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
739,1,16.8370,14.8872,0.235,549,1364,0.228,75,0.00,10000,773.22,0,0,13.620(17.025%)(0.000m),29.056(29.056%)(0.970m),35.000(35.000%)(1.607m),32.000(32.000%)(1.286m),29.000(36.250%)(0.964m),9.588(23.971%)(0.000m),40.000(100.000%)(3.214m),589.918,2294.161
740,1,14.3687,14.8632,0.257,976,2537,0.228,90,0.00,10000,1339.43,0,0,15.634(19.542%)(0.000m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),28.820(28.820%)(0.945m),13.443(16.804%)(0.000m),10.955(27.389%)(0.102m),9.702(24.254%)(0.000m),4.294,1406.279
741,1,9.8873,14.8162,0.218,483,1230,0.227,70,0.00,10000,694.38,0,0,13.021(16.276%)(0.000m),27.704(27.704%)(0.825m),42.000(42.000%)(2.357m),34.000(34.000%)(1.500m),31.000(38.750%)(1.179m),9.774(24.434%)(0.000m),40.000(100.000%)(3.214m),710.210,2020.214
742,1,16.3804,14.8665,0.285,945,2470,0.227,90,0.00,10000,1267.78,0,0,19.524(24.405%)(0.000m),36.000(36.000%)(1.714m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),29.000(36.250%)(0.964m),13.787(34.466%)(0.406m),24.000(60.000%)(1.500m),0.000,1724.206
743,1,13.6927,14.9792,0.308,458,1206,0.226,70,0.00,10000,650.78,0,0,35.000(43.750%)(1.607m),57.000(57.000%)(3.964m),65.000(65.000%)(4.821m),45.521(45.521%)(2.734m),21.811(27.263%)(0.194m),11.000(27.500%)(0.107m),15.447(38.617%)(0.584m),1061.303,2335.861
744,1,12.9051,14.8759,0.281,391,1000,0.226,65,0.00,10000,560.59,0,0,12.588(15.735%)(0.000m),26.384(26.384%)(0.684m),68.882(68.882%)(5.237m),60.000(60.000%)(4.286m),46.000(57.500%)(2.786m),9.696(24.240%)(0.000m),40.000(100.000%)(3.214m),973.015,2899.559
745,1,11.7716,14.6887,0.262,705,1830,0.225,85,0.00,10000,980.54,0,0,22.442(28.052%)(0.262m),39.000(39.000%)(2.036m),45.000(45.000%)(2.679m),23.000(23.000%)(0.321m),14.000(17.500%)(0.000m),15.907(39.768%)(0.633m),20.000(50.000%)(1.071m),388.708,1788.512
746,1,13.6356,14.7327,0.298,663,1746,0.225,80,0.00,10000,937.69,0,0,11.000(13.750%)(0.000m),18.000(18.000%)(0.000m),34.000(34.000%)(1.500m),36.000(36.000%)(1.714m),20.154(25.192%)(0.016m),29.000(72.500%)(2.036m),14.285(35.712%)(0.459m),254.168,1542.036
747,1,19.5579,15.0741,0.283,558,1454,0.225,75,0.00,10000,775.37,0,0,11.118(13.897%)(0.000m),20.153(20.153%)(0.016m),45.000(45.000%)(2.679m),39.000(39.000%)(2.036m),31.000(38.750%)(1.179m),9.834(24.586%)(0.000m),24.000(60.000%)(1.500m),531.667,2101.655
748,1,9.7980,15.0361,0.255,541,1471,0.224,80,0.00,10000,744.16,0,0,21.624(27.029%)(0.174m),30.000(30.000%)(1.071m),21.000(21.000%)(0.107m),24.000(24.000%)(0.429m),32.000(40.000%)(1.286m),15.252(38.131%)(0.563m),28.000(70.000%)(1.929m),243.192,1313.382
