episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1985,1,19.0147,35.4182,0.154,549,1601,0.050,65,5.44,20000,2147.91,0,0,21.000(26.250%)(0.107m),35.000(35.000%)(1.607m),23.995(23.995%)(0.428m),14.308(14.308%)(0.000m),9.476(11.845%)(0.000m),19.000(47.500%)(0.964m),10.713(26.783%)(0.076m),122.317,1106.300
1986,1,25.5428,35.2900,0.139,895,2644,0.050,80,5.44,20000,3155.91,0,0,13.242(16.553%)(0.000m),28.609(28.609%)(0.922m),46.000(46.000%)(2.786m),34.000(34.000%)(1.500m),24.663(30.829%)(0.500m),9.683(24.208%)(0.000m),17.423(43.558%)(0.795m),123.704,1301.864
1987,1,34.9035,35.6308,0.150,1324,3689,0.050,85,5.44,20000,4632.95,0,0,19.000(23.750%)(0.000m),32.000(32.000%)(1.286m),36.000(36.000%)(1.714m),27.899(27.899%)(0.846m),13.110(16.388%)(0.000m),14.000(35.000%)(0.429m),9.713(24.283%)(0.000m),98.406,1353.646
1988,1,6.5476,35.3811,0.146,200,597,0.050,35,5.43,20000,702.18,0,0,25.000(31.250%)(0.536m),36.000(36.000%)(1.714m),73.103(73.103%)(5.690m),25.864(25.864%)(0.628m),12.510(15.638%)(0.000m),23.000(57.500%)(1.393m),9.760(24.401%)(0.000m),159.643,765.065
1989,1,38.3294,35.6179,0.146,1456,4236,0.050,95,5.43,20000,5107.72,0,0,21.329(26.662%)(0.142m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),30.000(30.000%)(1.071m),19.618(24.522%)(0.000m),15.122(37.806%)(0.549m),13.796(34.490%)(0.407m),0.000,711.287
1990,1,29.0210,34.7359,0.146,1837,5059,0.050,95,5.43,20000,6743.73,0,0,18.682(23.352%)(0.000m),27.000(27.000%)(0.750m),31.000(31.000%)(1.179m),23.859(23.859%)(0.414m),12.055(15.069%)(0.000m),13.148(32.869%)(0.337m),9.771(24.428%)(0.000m),104.291,1215.660
1991,1,32.2558,34.6960,0.157,847,2509,0.050,80,5.42,20000,3350.69,0,0,26.000(32.500%)(0.643m),38.000(38.000%)(1.929m),31.000(31.000%)(1.179m),24.000(24.000%)(0.429m),21.000(26.250%)(0.107m),21.000(52.500%)(1.179m),17.202(43.006%)(0.772m),0.000,1239.589
1992,1,32.2884,34.0429,0.152,858,2534,0.050,80,5.42,20000,3347.49,0,0,28.000(35.000%)(0.857m),42.000(42.000%)(2.357m),28.000(28.000%)(0.857m),23.000(23.000%)(0.321m),21.700(27.125%)(0.182m),24.000(60.000%)(1.500m),15.282(38.205%)(0.566m),0.000,1309.555
1993,1,67.2797,35.1303,0.151,2482,6751,0.050,100,5.47,20000,8740.89,1,1,21.574(26.967%)(0.169m),23.000(23.000%)(0.321m),24.000(24.000%)(0.429m),22.000(22.000%)(0.214m),20.179(25.224%)(0.019m),15.238(38.094%)(0.561m),14.286(35.715%)(0.459m),15.910,1208.717
1994,1,23.3710,35.1885,0.137,563,1612,0.050,65,5.47,20000,2167.27,0,0,22.000(27.500%)(0.214m),26.000(26.000%)(0.643m),35.000(35.000%)(1.607m),34.000(34.000%)(1.500m),25.000(31.250%)(0.536m),24.000(60.000%)(1.500m),18.050(45.125%)(0.862m),0.000,1464.861
1995,1,22.2404,35.0470,0.132,950,2870,0.050,85,5.46,20000,3337.45,0,0,21.000(26.250%)(0.107m),23.000(23.000%)(0.321m),26.000(26.000%)(0.643m),33.000(33.000%)(1.393m),23.000(28.750%)(0.321m),15.205(38.013%)(0.558m),16.881(42.204%)(0.737m),0.000,750.904
