episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
31,1,-1.6464,-3.0586,0.338,174,431,0.942,45,0.00,747,214.33,0,0,11.147(13.934%)(0.000m),19.348(19.348%)(0.000m),42.249(42.249%)(2.384m),100.000(100.000%)(8.571m),64.664(80.830%)(4.785m),10.358(25.895%)(0.038m),40.000(100.000%)(3.214m),None,None
32,1,0.9591,-2.9331,0.412,380,951,0.940,65,0.00,785,480.71,0,0,10.248(12.810%)(0.000m),16.789(16.789%)(0.000m),32.433(32.433%)(1.332m),77.000(77.000%)(6.107m),51.710(64.637%)(3.397m),10.248(25.619%)(0.027m),38.001(95.001%)(3.000m),1817.157,3422.647
33,1,-3.6186,-2.9539,0.405,95,234,0.938,30,0.00,795,110.92,0,0,77.786(97.233%)(6.191m),62.252(62.252%)(4.527m),21.233(21.233%)(0.132m),13.348(13.348%)(0.000m),9.161(11.451%)(0.000m),40.000(100.000%)(3.214m),11.021(27.552%)(0.109m),None,None
34,1,-3.1692,-2.9602,0.442,210,538,0.936,50,0.00,816,255.49,0,0,60.058(75.073%)(4.292m),100.000(100.000%)(8.571m),34.670(34.670%)(1.572m),17.947(17.947%)(0.000m),10.954(13.693%)(0.000m),40.000(100.000%)(3.214m),10.954(27.386%)(0.102m),None,None
35,1,-3.6605,-2.9802,0.378,89,216,0.934,30,0.00,825,108.73,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),34.003(34.003%)(1.500m),17.601(17.601%)(0.000m),10.744(13.430%)(0.000m),40.000(100.000%)(3.214m),10.744(26.859%)(0.080m),None,None
36,1,-3.2650,-2.9881,0.388,124,306,0.932,35,0.00,838,154.21,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),41.817(41.817%)(2.338m),19.151(19.151%)(0.000m),11.033(13.791%)(0.000m),40.000(100.000%)(3.214m),10.252(25.630%)(0.027m),None,None
37,1,-3.8487,-3.0114,0.403,306,778,0.930,60,0.00,869,359.30,0,0,13.921(17.401%)(0.000m),29.820(29.820%)(1.052m),18.075(18.075%)(0.000m),12.443(12.443%)(0.000m),9.152(11.440%)(0.000m),9.763(24.408%)(0.000m),12.682(31.705%)(0.287m),1727.146,1761.485
38,1,-3.4525,-3.0230,0.481,121,297,0.929,35,0.00,882,144.10,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),34.725(34.725%)(1.578m),17.656(17.656%)(0.000m),10.680(13.350%)(0.000m),40.000(100.000%)(3.214m),10.550(26.375%)(0.059m),None,None
39,1,-3.6579,-3.0393,0.477,112,278,0.927,35,0.00,894,136.14,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),84.839(84.839%)(6.947m),26.933(26.933%)(0.743m),12.693(15.866%)(0.000m),40.000(100.000%)(3.214m),9.652(24.129%)(0.000m),None,None
40,1,-4.6440,-3.0794,0.330,75,180,0.925,25,0.00,902,83.68,0,0,10.262(12.828%)(0.000m),16.813(16.813%)(0.000m),32.480(32.480%)(1.337m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.262(25.656%)(0.028m),40.000(100.000%)(3.214m),None,None
41,1,-4.5053,-3.1142,0.360,145,350,0.923,35,0.00,917,172.95,0,0,59.366(74.208%)(4.218m),65.415(65.415%)(4.866m),22.312(22.312%)(0.248m),14.026(14.026%)(0.000m),9.626(12.033%)(0.000m),40.000(100.000%)(3.214m),11.581(28.952%)(0.169m),None,None
42,1,-1.1849,-3.0682,0.499,178,439,0.921,45,0.00,935,211.62,0,0,68.745(85.931%)(5.223m),100.000(100.000%)(8.571m),33.276(33.276%)(1.422m),17.225(17.225%)(0.000m),10.514(13.142%)(0.000m),40.000(100.000%)(3.214m),10.514(26.284%)(0.055m),None,None
43,1,-2.7900,-3.0617,0.421,138,345,0.919,40,0.00,949,158.14,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),66.468(66.468%)(4.979m),24.681(24.681%)(0.502m),12.296(15.370%)(0.000m),40.000(100.000%)(3.214m),9.841(24.602%)(0.000m),None,None
44,1,-3.6068,-3.0741,0.517,110,270,0.918,30,0.00,960,129.37,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),25.541(25.541%)(0.594m),15.230(15.230%)(0.000m),10.087(12.609%)(0.000m),40.000(100.000%)(3.214m),11.403(28.508%)(0.150m),None,None
45,1,-4.2253,-3.0997,0.331,117,285,0.916,35,0.00,972,133.29,0,0,11.456(14.319%)(0.000m),20.765(20.765%)(0.082m),50.536(50.536%)(3.272m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.133(25.333%)(0.014m),40.000(100.000%)(3.214m),None,None
46,1,-4.4396,-3.1288,0.323,97,236,0.914,30,0.00,982,114.38,0,0,10.991(13.739%)(0.000m),19.277(19.277%)(0.000m),43.144(43.144%)(2.480m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.088(25.220%)(0.009m),40.000(100.000%)(3.214m),None,None
47,1,-2.1089,-3.1071,0.440,315,844,0.912,65,0.00,1014,380.72,0,0,44.645(55.806%)(2.641m),83.837(83.837%)(6.840m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),45.734(57.168%)(2.757m),32.245(80.611%)(2.383m),33.313(83.282%)(2.498m),0.000,709.412
48,1,-6.9518,-3.1872,0.388,605,1500,0.910,75,0.00,1075,690.83,0,0,14.000(17.500%)(0.000m),30.000(30.000%)(1.071m),100.000(100.000%)(8.571m),31.713(31.713%)(1.255m),14.779(18.474%)(0.000m),10.000(25.000%)(0.000m),10.363(25.908%)(0.039m),None,None
49,1,-1.4994,-3.1528,0.396,159,426,0.908,45,0.00,1091,187.78,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),54.222(54.222%)(3.667m),21.580(21.580%)(0.169m),11.769(14.711%)(0.000m),40.000(100.000%)(3.214m),10.282(25.706%)(0.030m),None,None
50,1,-0.6870,-3.1035,0.550,242,591,0.907,50,0.00,1116,338.48,0,0,9.946(12.433%)(0.000m),14.800(14.800%)(0.000m),24.274(24.274%)(0.458m),83.223(83.223%)(6.774m),55.222(69.028%)(3.774m),11.526(28.816%)(0.164m),40.000(100.000%)(3.214m),None,None
