episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
280,1,6.9449,3.3531,0.193,368,986,0.572,65,0.00,6990,617.71,0,0,21.000(26.250%)(0.107m),38.000(38.000%)(1.929m),32.629(32.629%)(1.353m),16.890(16.890%)(0.000m),10.309(12.887%)(0.000m),25.000(62.500%)(1.607m),10.309(25.773%)(0.033m),390.204,1202.694
281,1,2.7327,3.4428,0.208,215,552,0.571,50,0.00,7012,386.60,0,0,10.907(13.634%)(0.000m),18.741(18.741%)(0.000m),39.981(39.981%)(2.141m),100.000(100.000%)(8.571m),74.120(92.650%)(5.799m),10.260(25.651%)(0.028m),40.000(100.000%)(3.214m),None,None
282,1,8.8684,3.4473,0.220,403,1035,0.570,65,0.00,7053,674.40,0,0,8.800(11.000%)(0.000m),12.179(12.179%)(0.000m),18.086(18.086%)(0.000m),29.000(29.000%)(0.964m),28.000(35.000%)(0.857m),11.723(29.308%)(0.185m),39.143(97.858%)(3.123m),445.120,1722.712
283,1,8.0996,3.6743,0.211,477,1264,0.569,75,0.00,7101,845.49,0,0,31.000(38.750%)(1.179m),65.000(65.000%)(4.821m),81.000(81.000%)(6.536m),41.404(41.404%)(2.293m),19.798(24.747%)(0.000m),13.000(32.500%)(0.321m),13.933(34.833%)(0.421m),953.977,2632.861
284,1,2.8890,3.7444,0.241,184,518,0.567,50,0.00,7120,316.91,0,0,12.194(15.242%)(0.000m),23.806(23.806%)(0.408m),73.175(73.175%)(5.697m),100.000(100.000%)(8.571m),67.642(84.553%)(5.105m),10.009(25.022%)(0.001m),40.000(100.000%)(3.214m),None,None
285,1,7.5578,3.9011,0.223,328,870,0.566,65,0.00,7153,655.68,0,0,58.416(73.020%)(4.116m),100.000(100.000%)(8.571m),29.000(29.000%)(0.964m),20.000(20.000%)(0.000m),25.000(31.250%)(0.536m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,985.896
286,1,4.9386,3.9933,0.223,454,1136,0.565,70,0.00,7199,823.44,0,0,11.316(14.145%)(0.000m),20.511(20.511%)(0.055m),49.920(49.920%)(3.206m),56.000(56.000%)(3.857m),44.000(55.000%)(2.571m),10.009(25.024%)(0.001m),36.904(92.261%)(2.883m),1020.446,2684.931
287,1,1.0190,4.0712,0.231,154,392,0.564,40,0.00,7215,242.59,0,0,77.786(97.233%)(6.191m),58.255(58.255%)(4.099m),20.750(20.750%)(0.080m),13.169(13.169%)(0.000m),9.099(11.374%)(0.000m),40.000(100.000%)(3.214m),11.086(27.714%)(0.116m),None,None
288,1,-3.2294,3.8909,0.237,219,534,0.563,50,0.00,7237,406.91,0,0,11.822(14.777%)(0.000m),21.677(21.677%)(0.180m),54.465(54.465%)(3.693m),90.743(90.743%)(7.580m),49.632(62.040%)(3.175m),10.328(25.821%)(0.035m),36.406(91.015%)(2.829m),None,None
289,1,-3.0071,3.7807,0.203,331,839,0.562,60,0.00,7271,569.64,0,0,30.101(37.626%)(1.082m),48.595(48.595%)(3.064m),19.341(19.341%)(0.000m),12.609(12.609%)(0.000m),8.886(11.108%)(0.000m),21.530(53.825%)(1.235m),11.245(28.113%)(0.133m),1632.015,2396.381
290,1,0.3797,3.6548,0.210,163,417,0.561,40,0.00,7288,288.15,0,0,68.880(86.100%)(5.237m),100.000(100.000%)(8.571m),56.984(56.984%)(3.963m),22.314(22.314%)(0.248m),11.880(14.850%)(0.000m),40.000(100.000%)(3.214m),10.125(25.312%)(0.013m),None,None
291,1,14.5300,3.9656,0.214,461,1180,0.560,70,0.00,7335,809.89,0,0,10.385(12.981%)(0.000m),16.863(16.863%)(0.000m),32.026(32.026%)(1.288m),38.000(38.000%)(1.929m),31.000(38.750%)(1.179m),10.513(26.282%)(0.055m),40.000(100.000%)(3.214m),612.124,1929.565
292,1,7.7572,3.9436,0.244,434,1105,0.558,70,0.00,7379,765.72,0,0,11.564(14.455%)(0.000m),20.962(20.962%)(0.103m),40.000(40.000%)(2.143m),34.000(34.000%)(1.500m),32.000(40.000%)(1.286m),10.229(25.573%)(0.025m),40.000(100.000%)(3.214m),541.851,2191.836
293,1,5.5276,3.8676,0.217,419,1122,0.557,70,0.00,7421,762.46,0,0,12.000(15.000%)(0.000m),51.000(51.000%)(3.321m),64.000(64.000%)(4.714m),36.318(36.318%)(1.748m),17.185(21.481%)(0.000m),11.000(27.500%)(0.107m),12.082(30.206%)(0.223m),588.693,1546.316
294,1,3.5966,3.8927,0.210,395,1019,0.556,65,0.00,7461,634.63,0,0,46.000(57.500%)(2.786m),82.000(82.000%)(6.643m),100.000(100.000%)(8.571m),28.690(28.690%)(0.931m),13.150(16.437%)(0.000m),40.000(100.000%)(3.214m),9.616(24.039%)(0.000m),None,None
295,1,2.1476,4.0871,0.212,256,677,0.555,55,0.00,7487,466.69,0,0,12.098(15.123%)(0.000m),23.620(23.620%)(0.388m),66.322(66.322%)(4.963m),97.545(97.545%)(8.308m),52.948(66.185%)(3.530m),9.930(24.826%)(0.000m),38.631(96.578%)(3.068m),None,None
296,1,4.6577,4.2087,0.206,649,1773,0.554,85,0.00,7552,1065.14,0,0,15.039(18.799%)(0.000m),32.082(32.082%)(1.294m),61.000(61.000%)(4.393m),48.000(48.000%)(3.000m),25.000(31.250%)(0.536m),10.554(26.385%)(0.059m),14.000(35.000%)(0.429m),732.811,1529.027
297,1,2.3949,4.1603,0.225,223,583,0.553,50,0.00,7575,391.01,0,0,11.662(14.577%)(0.000m),21.138(21.138%)(0.122m),51.445(51.445%)(3.369m),100.000(100.000%)(8.571m),64.733(80.917%)(4.793m),10.315(25.789%)(0.034m),40.000(100.000%)(3.214m),None,None
298,1,8.9117,4.1976,0.222,575,1567,0.552,80,0.00,7633,1002.29,0,0,18.647(23.309%)(0.000m),31.000(31.000%)(1.179m),30.000(30.000%)(1.071m),22.000(22.000%)(0.214m),12.000(15.000%)(0.000m),13.115(32.786%)(0.334m),28.000(70.000%)(1.929m),69.491,931.061
299,1,3.0099,4.2392,0.233,479,1183,0.551,70,0.00,7681,955.75,0,0,9.799(12.249%)(0.000m),14.907(14.907%)(0.000m),25.294(25.294%)(0.567m),55.000(55.000%)(3.750m),46.000(57.500%)(2.786m),10.942(27.355%)(0.101m),38.372(95.929%)(3.040m),1457.262,2893.117
300,1,2.6982,4.2005,0.227,374,1037,0.550,70,0.00,7719,600.50,0,0,39.000(48.750%)(2.036m),80.000(80.000%)(6.429m),84.000(84.000%)(6.857m),30.099(30.099%)(1.082m),13.362(16.702%)(0.000m),28.000(70.000%)(1.929m),9.643(24.107%)(0.000m),1677.492,1771.085
301,1,4.1169,4.1690,0.208,517,1281,0.548,70,0.00,7771,877.57,0,0,25.000(31.250%)(0.536m),26.000(26.000%)(0.643m),76.000(76.000%)(6.000m),78.746(78.746%)(6.294m),42.385(52.981%)(2.398m),40.000(100.000%)(3.214m),30.679(76.698%)(2.216m),739.132,2023.195
